Date,Close
2018-08-02 12-AM,422.37
2018-08-01 11-PM,419.6
2018-08-01 10-PM,420.3
2018-08-01 09-PM,408.92
2018-08-01 08-PM,409.71
2018-08-01 07-PM,419.61
2018-08-01 06-PM,416.71
2018-08-01 05-PM,418.4
2018-08-01 04-PM,420.26
2018-08-01 03-PM,420.92
2018-08-01 02-PM,422.0
2018-08-01 01-PM,424.13
2018-08-01 12-PM,423.18
2018-08-01 11-AM,424.42
2018-08-01 10-AM,422.87
2018-08-01 09-AM,423.3
2018-08-01 08-AM,425.62
2018-08-01 07-AM,421.35
2018-08-01 06-AM,420.69
2018-08-01 05-AM,418.36
2018-08-01 04-AM,416.34
2018-08-01 03-AM,417.44
2018-08-01 02-AM,416.75
2018-08-01 01-AM,415.62
2018-08-01 12-AM,431.84
2018-07-31 11-PM,432.16
2018-07-31 10-PM,430.48
2018-07-31 09-PM,431.55
2018-07-31 08-PM,431.95
2018-07-31 07-PM,434.52
2018-07-31 06-PM,433.19
2018-07-31 05-PM,433.46
2018-07-31 04-PM,432.34
2018-07-31 03-PM,430.33
2018-07-31 02-PM,430.41
2018-07-31 01-PM,430.35
2018-07-31 12-PM,432.6
2018-07-31 11-AM,437.73
2018-07-31 10-AM,432.9
2018-07-31 09-AM,445.15
2018-07-31 08-AM,445.43
2018-07-31 07-AM,449.34
2018-07-31 06-AM,450.11
2018-07-31 05-AM,451.24
2018-07-31 04-AM,451.26
2018-07-31 03-AM,450.26
2018-07-31 02-AM,452.09
2018-07-31 01-AM,452.99
2018-07-31 12-AM,454.68
2018-07-30 11-PM,456.47
2018-07-30 10-PM,455.36
2018-07-30 09-PM,453.0
2018-07-30 08-PM,453.73
2018-07-30 07-PM,452.78
2018-07-30 06-PM,449.47
2018-07-30 05-PM,448.64
2018-07-30 04-PM,454.65
2018-07-30 03-PM,455.85
2018-07-30 02-PM,461.51
2018-07-30 01-PM,458.96
2018-07-30 12-PM,459.76
2018-07-30 11-AM,460.85
2018-07-30 10-AM,459.97
2018-07-30 09-AM,460.83
2018-07-30 08-AM,462.32
2018-07-30 07-AM,463.29
2018-07-30 06-AM,462.67
2018-07-30 05-AM,463.47
2018-07-30 04-AM,464.0
2018-07-30 03-AM,465.1
2018-07-30 02-AM,465.88
2018-07-30 01-AM,467.11
2018-07-30 12-AM,463.42
2018-07-29 11-PM,466.01
2018-07-29 10-PM,464.92
2018-07-29 09-PM,465.12
2018-07-29 08-PM,466.04
2018-07-29 07-PM,466.11
2018-07-29 06-PM,466.4
2018-07-29 05-PM,465.02
2018-07-29 04-PM,464.4
2018-07-29 03-PM,466.91
2018-07-29 02-PM,465.88
2018-07-29 01-PM,463.88
2018-07-29 12-PM,465.42
2018-07-29 11-AM,464.67
2018-07-29 10-AM,464.1
2018-07-29 09-AM,464.6
2018-07-29 08-AM,464.01
2018-07-29 07-AM,465.01
2018-07-29 06-AM,465.96
2018-07-29 05-AM,466.01
2018-07-29 04-AM,464.51
2018-07-29 03-AM,466.13
2018-07-29 02-AM,468.41
2018-07-29 01-AM,469.0
2018-07-29 12-AM,468.6
2018-07-28 11-PM,468.12
2018-07-28 10-PM,467.29
2018-07-28 09-PM,464.12
2018-07-28 08-PM,464.12
2018-07-28 07-PM,465.66
2018-07-28 06-PM,466.0
2018-07-28 05-PM,465.81
2018-07-28 04-PM,465.49
2018-07-28 03-PM,463.0
2018-07-28 02-PM,464.28
2018-07-28 01-PM,465.23
2018-07-28 12-PM,467.33
2018-07-28 11-AM,467.85
2018-07-28 10-AM,468.22
2018-07-28 09-AM,469.31
2018-07-28 08-AM,469.99
2018-07-28 07-AM,469.99
2018-07-28 06-AM,470.26
2018-07-28 05-AM,469.58
2018-07-28 04-AM,469.87
2018-07-28 03-AM,469.2
2018-07-28 02-AM,469.15
2018-07-28 01-AM,469.2
2018-07-28 12-AM,470.25
2018-07-27 11-PM,469.3
2018-07-27 10-PM,471.9
2018-07-27 09-PM,472.46
2018-07-27 08-PM,466.74
2018-07-27 07-PM,467.29
2018-07-27 06-PM,468.89
2018-07-27 05-PM,466.52
2018-07-27 04-PM,466.67
2018-07-27 03-PM,465.7
2018-07-27 02-PM,455.7
2018-07-27 01-PM,460.27
2018-07-27 12-PM,458.63
2018-07-27 11-AM,461.61
2018-07-27 10-AM,464.44
2018-07-27 09-AM,463.9
2018-07-27 08-AM,464.15
2018-07-27 07-AM,460.0
2018-07-27 06-AM,463.44
2018-07-27 05-AM,463.5
2018-07-27 04-AM,465.0
2018-07-27 03-AM,463.31
2018-07-27 02-AM,462.03
2018-07-27 01-AM,461.32
2018-07-27 12-AM,462.99
2018-07-26 11-PM,461.42
2018-07-26 10-PM,462.24
2018-07-26 09-PM,465.3
2018-07-26 08-PM,471.48
2018-07-26 07-PM,478.64
2018-07-26 06-PM,476.79
2018-07-26 05-PM,476.86
2018-07-26 04-PM,475.77
2018-07-26 03-PM,474.65
2018-07-26 02-PM,476.54
2018-07-26 01-PM,476.29
2018-07-26 12-PM,478.0
2018-07-26 11-AM,477.44
2018-07-26 10-AM,482.5
2018-07-26 09-AM,481.77
2018-07-26 08-AM,481.27
2018-07-26 07-AM,479.13
2018-07-26 06-AM,482.72
2018-07-26 05-AM,476.56
2018-07-26 04-AM,476.23
2018-07-26 03-AM,475.75
2018-07-26 02-AM,474.04
2018-07-26 01-AM,475.5
2018-07-26 12-AM,474.0
2018-07-25 11-PM,470.81
2018-07-25 10-PM,474.33
