,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,9.25,0.0,13.0,10.0,8.0,15.0,11.0,34.0
1,-1.9100000000000006,0.0,10.0,10.0,8.0,12.0,4.0,24.0
2,-1.6199999999999997,0.0,10.0,10.0,7.0,13.0,15.0,35.0
3,1.7799999999999998,0.0,7.0,10.0,7.0,10.0,9.0,26.0
4,5.2299999999999995,0.0,15.0,10.0,12.0,13.0,14.0,39.0
5,0.09999999999999992,0.0,13.0,10.0,16.0,7.0,9.0,32.0
6,-0.28999999999999987,0.0,11.0,10.0,11.0,10.0,13.0,34.0
7,0.22000000000000108,0.0,14.0,10.0,15.0,9.0,13.0,37.0
8,-8.879999999999999,0.0,9.0,10.0,12.0,7.0,5.0,24.0
9,0.2799999999999998,0.0,10.0,10.0,8.0,12.0,11.0,31.0
10,2.6100000000000003,0.0,12.0,10.0,17.0,5.0,15.0,37.0
11,1.0499999999999996,0.0,8.0,10.0,11.0,7.0,19.0,37.0
12,1.0899999999999999,0.0,11.0,10.0,11.0,10.0,17.0,38.0
13,-0.18,0.0,9.0,10.0,10.0,9.0,9.0,28.0
14,22.16999999999999,0.0,14.0,10.0,16.0,8.0,11.0,35.0
15,8.54,0.0,12.0,10.0,15.0,7.0,11.0,33.0
16,-0.04000000000000045,0.0,20.0,10.0,17.0,13.0,14.0,44.0
17,2.2399999999999998,0.0,9.0,10.0,8.0,11.0,5.0,24.0
18,-2.77,0.0,10.0,10.0,9.0,11.0,15.0,35.0
19,-0.09999999999999987,0.0,11.0,10.0,13.0,8.0,6.0,27.0
20,-3.4000000000000004,0.0,9.0,10.0,12.0,7.0,10.0,29.0
21,3.6399999999999997,0.0,13.0,10.0,10.0,15.0,14.0,39.0
22,13.540000000000001,0.0,13.0,10.0,14.0,9.0,12.0,35.0
23,2.2800000000000002,0.0,13.0,10.0,11.0,12.0,10.0,33.0
24,-1.5,0.0,8.0,10.0,9.0,9.0,6.0,24.0
25,-3.34,0.0,3.0,10.0,9.0,4.0,6.0,19.0
26,-1.8100000000000003,0.0,16.0,10.0,12.0,14.0,25.0,51.0
27,0.5200000000000001,0.0,10.0,10.0,8.0,12.0,9.0,29.0
28,5.7,0.0,13.0,10.0,9.0,14.0,10.0,33.0
29,-4.7,0.0,8.0,10.0,12.0,6.0,4.0,22.0
30,-0.4100000000000004,0.0,10.0,10.0,10.0,10.0,14.0,34.0
31,1.2199999999999998,0.0,13.0,10.0,16.0,7.0,5.0,28.0
