,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,4.01,347105.0,38.0,0.0,38.0,0.0,33.0,71.0
1,-2.4599999999999995,26482.0,32.0,0.0,32.0,0.0,39.0,71.0
2,0.72,56628.0,29.0,0.0,29.0,0.0,42.0,71.0
3,-1.7299999999999986,324416.0,39.0,0.0,39.0,0.0,32.0,71.0
4,-4.240000000000001,142940.0,38.0,0.0,38.0,0.0,33.0,71.0
5,-5.090000000000001,17251.0,27.0,0.0,27.0,0.0,44.0,71.0
6,4.539999999999999,15514.0,35.0,0.0,35.0,0.0,36.0,71.0
7,-5.6499999999999995,273199.0,37.0,0.0,37.0,0.0,34.0,71.0
8,-1.0799999999999996,98530.0,36.0,0.0,36.0,0.0,35.0,71.0
9,5.649999999999999,193444.0,39.0,0.0,39.0,0.0,32.0,71.0
10,1.1400000000000003,189729.0,35.0,0.0,35.0,0.0,36.0,71.0
11,-0.63,10151.0,35.0,0.0,35.0,0.0,36.0,71.0
12,-3.96,87128.0,33.0,0.0,33.0,0.0,38.0,71.0
13,9.079999999999998,97342.0,35.0,0.0,36.0,0.0,35.0,71.0
14,0.44,90039.0,30.0,0.0,30.0,0.0,41.0,71.0
15,8.710000000000003,173945.0,36.0,0.0,36.0,0.0,35.0,71.0
16,3.3099999999999996,366560.0,38.0,0.0,38.0,0.0,33.0,71.0
17,-0.5500000000000003,287160.0,39.0,0.0,39.0,0.0,32.0,71.0
18,-0.94,61693.0,35.0,0.0,35.0,0.0,36.0,71.0
19,2.6900000000000004,205903.0,35.0,0.0,35.0,0.0,36.0,71.0
20,8.7,293855.0,39.0,0.0,39.0,0.0,32.0,71.0
21,0.72,194801.0,39.0,0.0,39.0,0.0,32.0,71.0
22,1.4700000000000002,179351.0,36.0,0.0,36.0,0.0,35.0,71.0
23,-7.1400000000000015,244128.0,35.0,0.0,37.0,0.0,34.0,71.0
24,-6.949999999999999,14880.0,42.0,0.0,42.0,0.0,29.0,71.0
25,7.279999999999999,249616.0,36.0,0.0,36.0,0.0,35.0,71.0
26,-2.399999999999999,23171.0,37.0,0.0,37.0,0.0,34.0,71.0
27,1.2400000000000007,64675.0,30.0,0.0,30.0,0.0,41.0,71.0
28,-3.86,137987.0,38.0,0.0,38.0,0.0,33.0,71.0
29,4.13,140498.0,32.0,0.0,32.0,0.0,39.0,71.0
30,1.62,193857.0,31.0,0.0,32.0,0.0,39.0,71.0
31,-2.9699999999999998,34156.0,36.0,0.0,36.0,0.0,35.0,71.0
32,4.53,305822.0,41.0,0.0,41.0,0.0,30.0,71.0
33,0.23999999999999982,185607.0,32.0,0.0,32.0,0.0,39.0,71.0
34,-4.9399999999999995,158657.0,34.0,0.0,34.0,0.0,37.0,71.0
