,rewardSum,profit,guessedRightCnt,guessedWrongCnt,skipCnt,guessCnt
0,-1.0,0.0,0.0,1.0,0.0,1.0
1,-2.0,-33.0,0.0,2.0,0.0,7.0
2,0.0,-39.0,0.0,0.0,4.0,71.0
3,-2.0,138.0,0.0,2.0,2.0,7.0
4,-1.0,17.0,0.0,1.0,0.0,24.0
5,-1.0,0.0,0.0,1.0,1.0,2.0
6,0.0,18.0,0.0,0.0,1.0,14.0
7,-1.0,22.0,0.0,1.0,0.0,20.0
8,-1.0,-56.0,0.0,1.0,1.0,9.0
9,1.0,0.0,1.0,0.0,0.0,2.0
10,-1.0,-42.0,0.0,1.0,0.0,33.0
11,0.0,-3.0,1.0,1.0,1.0,24.0
12,0.0,-18.0,0.0,0.0,1.0,10.0
13,1.0,-7.0,1.0,0.0,2.0,20.0
14,0.0,0.0,0.0,0.0,1.0,2.0
15,-1.0,24.0,1.0,2.0,7.0,71.0
16,-1.0,-3.0,1.0,2.0,2.0,12.0
17,1.0,-25.0,1.0,0.0,0.0,4.0
18,0.0,47.0,0.0,0.0,4.0,31.0
19,0.0,-54.0,0.0,0.0,2.0,11.0
20,0.0,23.0,0.0,0.0,2.0,48.0
21,1.0,22.0,1.0,0.0,0.0,10.0
22,0.0,0.0,0.0,0.0,1.0,1.0
23,0.0,0.0,0.0,0.0,2.0,3.0
24,1.0,-62.0,2.0,1.0,2.0,13.0
25,1.0,-3.0,2.0,1.0,2.0,21.0
26,2.0,-58.0,2.0,0.0,1.0,46.0
27,-1.0,62.0,0.0,1.0,4.0,71.0
28,0.0,-28.0,0.0,0.0,4.0,13.0
29,1.0,-17.0,4.0,3.0,4.0,59.0
30,0.0,0.0,0.0,0.0,1.0,1.0
31,1.0,-7.0,1.0,0.0,2.0,71.0
32,0.0,4.0,0.0,0.0,1.0,71.0
33,-1.0,0.0,0.0,1.0,0.0,2.0
34,0.0,50.0,1.0,1.0,1.0,19.0
35,-1.0,14.0,0.0,1.0,2.0,42.0
36,0.0,0.0,0.0,0.0,1.0,1.0
37,-2.0,-61.0,0.0,2.0,2.0,59.0
38,-1.0,-53.0,1.0,2.0,1.0,11.0
39,-1.0,13.0,0.0,1.0,1.0,5.0
40,0.0,0.0,0.0,0.0,1.0,2.0
41,1.0,-11.0,2.0,1.0,0.0,23.0
42,2.0,-49.0,2.0,0.0,0.0,3.0
43,0.0,78.0,1.0,1.0,4.0,22.0
44,-1.0,-12.0,0.0,1.0,1.0,71.0
45,-2.0,72.0,1.0,3.0,3.0,71.0
46,-3.0,93.0,1.0,4.0,2.0,21.0
47,0.0,-15.0,0.0,0.0,1.0,9.0
48,1.0,18.0,1.0,0.0,0.0,13.0
49,-1.0,-14.0,0.0,1.0,1.0,5.0
50,1.0,34.0,1.0,0.0,2.0,14.0
51,1.0,0.0,1.0,0.0,0.0,1.0
52,1.0,-22.0,1.0,0.0,1.0,3.0
53,0.0,12.0,0.0,0.0,1.0,13.0
54,1.0,0.0,1.0,0.0,0.0,2.0
55,0.0,0.0,0.0,0.0,1.0,5.0
56,1.0,0.0,1.0,0.0,0.0,2.0
57,-1.0,20.0,0.0,1.0,0.0,21.0
58,1.0,50.0,2.0,1.0,5.0,69.0
59,1.0,-11.0,2.0,1.0,1.0,67.0
60,1.0,-1.0,1.0,0.0,3.0,15.0
61,1.0,-17.0,2.0,1.0,2.0,71.0
62,-1.0,-66.0,0.0,1.0,7.0,44.0
63,2.0,102.0,2.0,0.0,0.0,5.0
64,-1.0,-16.0,0.0,1.0,2.0,71.0
65,1.0,-20.0,1.0,0.0,1.0,8.0
66,1.0,-25.0,1.0,0.0,0.0,5.0
67,1.0,26.0,4.0,3.0,2.0,71.0
68,2.0,35.0,5.0,3.0,2.0,71.0
69,-1.0,-5.0,0.0,1.0,3.0,19.0
70,2.0,-11.0,3.0,1.0,2.0,39.0
71,0.0,-8.0,2.0,2.0,2.0,13.0
72,0.0,-33.0,1.0,1.0,3.0,63.0
73,-1.0,29.0,0.0,1.0,2.0,57.0
74,0.0,0.0,0.0,0.0,1.0,8.0
75,-1.0,-13.0,1.0,2.0,0.0,31.0
76,1.0,24.0,1.0,0.0,1.0,12.0
77,0.0,0.0,0.0,0.0,1.0,1.0
78,2.0,60.0,2.0,0.0,3.0,39.0
79,-1.0,0.0,0.0,1.0,0.0,1.0
80,2.0,-28.0,2.0,0.0,0.0,8.0
81,2.0,-25.0,2.0,0.0,2.0,35.0
82,-1.0,-3.0,0.0,1.0,0.0,21.0
83,0.0,-4.0,1.0,1.0,1.0,35.0
84,1.0,0.0,1.0,0.0,0.0,3.0
85,3.0,30.0,4.0,1.0,4.0,71.0
86,-4.0,-5.0,0.0,4.0,4.0,43.0
87,-1.0,0.0,0.0,1.0,0.0,1.0
88,-1.0,0.0,0.0,1.0,0.0,2.0
89,1.0,-13.0,1.0,0.0,1.0,15.0
90,0.0,-2.0,1.0,1.0,2.0,8.0
91,-1.0,-39.0,0.0,1.0,3.0,10.0
92,0.0,24.0,1.0,1.0,1.0,6.0
93,1.0,-10.0,2.0,1.0,2.0,71.0
94,1.0,2.0,1.0,0.0,2.0,27.0
95,1.0,0.0,1.0,0.0,0.0,1.0
96,0.0,-44.0,1.0,1.0,0.0,46.0
97,0.0,0.0,0.0,0.0,1.0,2.0
98,-1.0,39.0,0.0,1.0,0.0,16.0
99,0.0,6.0,0.0,0.0,2.0,27.0
100,1.0,-48.0,2.0,1.0,5.0,48.0
101,-1.0,0.0,0.0,1.0,1.0,3.0
102,-1.0,25.0,0.0,1.0,0.0,10.0
103,2.0,-86.0,2.0,0.0,2.0,71.0
104,-1.0,23.0,0.0,1.0,0.0,32.0
105,-2.0,-11.0,0.0,2.0,3.0,52.0
106,0.0,-44.0,0.0,0.0,1.0,2.0
107,0.0,75.0,0.0,0.0,1.0,27.0
108,-1.0,-83.0,0.0,1.0,2.0,8.0
109,0.0,12.0,0.0,0.0,1.0,11.0
110,1.0,-8.0,1.0,0.0,0.0,10.0
111,1.0,8.0,1.0,0.0,0.0,7.0
112,-1.0,18.0,0.0,1.0,0.0,14.0
113,-1.0,-50.0,0.0,1.0,1.0,11.0
114,-3.0,21.0,0.0,3.0,0.0,71.0
115,0.0,-12.0,1.0,1.0,1.0,13.0
116,-1.0,-4.0,0.0,1.0,2.0,12.0
117,2.0,-9.0,2.0,0.0,0.0,10.0
118,0.0,0.0,0.0,0.0,1.0,1.0
119,0.0,7.0,1.0,1.0,3.0,8.0
120,0.0,-46.0,0.0,0.0,1.0,9.0
121,0.0,-47.0,1.0,1.0,1.0,27.0
122,-1.0,0.0,0.0,1.0,4.0,21.0
123,-2.0,-4.0,2.0,4.0,5.0,71.0
124,0.0,3.0,0.0,0.0,1.0,71.0
125,0.0,-37.0,0.0,0.0,2.0,5.0
126,0.0,0.0,0.0,0.0,1.0,4.0
127,1.0,0.0,1.0,0.0,0.0,1.0
128,-1.0,25.0,1.0,2.0,8.0,38.0
129,-1.0,0.0,0.0,1.0,0.0,1.0
130,0.0,-28.0,1.0,1.0,1.0,15.0
131,0.0,-25.0,0.0,0.0,2.0,48.0
132,1.0,-143.0,2.0,1.0,3.0,22.0
133,0.0,34.0,0.0,0.0,2.0,7.0
134,1.0,-28.0,1.0,0.0,1.0,17.0
135,0.0,27.0,1.0,1.0,3.0,71.0
136,1.0,-45.0,1.0,0.0,1.0,8.0
137,0.0,24.0,0.0,0.0,1.0,15.0
138,0.0,2.0,1.0,1.0,1.0,5.0
139,0.0,0.0,0.0,0.0,1.0,1.0
140,0.0,-21.0,0.0,0.0,1.0,13.0
141,1.0,-25.0,1.0,0.0,1.0,32.0
142,0.0,44.0,1.0,1.0,5.0,24.0
143,1.0,0.0,1.0,0.0,0.0,2.0
144,-1.0,15.0,0.0,1.0,0.0,31.0
145,-1.0,17.0,0.0,1.0,0.0,3.0
146,1.0,22.0,1.0,0.0,2.0,40.0
147,1.0,0.0,1.0,0.0,0.0,3.0
148,2.0,-6.0,3.0,1.0,1.0,65.0
149,-1.0,13.0,1.0,2.0,1.0,29.0
150,1.0,34.0,1.0,0.0,1.0,46.0
151,0.0,0.0,0.0,0.0,1.0,5.0
152,0.0,0.0,0.0,0.0,1.0,1.0
153,2.0,49.0,2.0,0.0,0.0,7.0
154,0.0,-13.0,0.0,0.0,1.0,8.0
155,-1.0,10.0,0.0,1.0,0.0,5.0
156,-5.0,36.0,1.0,6.0,3.0,71.0
157,0.0,0.0,0.0,0.0,1.0,1.0
158,1.0,4.0,1.0,0.0,3.0,48.0
159,-2.0,-41.0,0.0,2.0,2.0,19.0
160,1.0,0.0,1.0,0.0,0.0,1.0
161,-2.0,6.0,1.0,3.0,6.0,71.0
162,0.0,-20.0,2.0,2.0,3.0,70.0
163,1.0,0.0,1.0,0.0,1.0,2.0
164,2.0,61.0,3.0,1.0,1.0,23.0
165,1.0,-10.0,1.0,0.0,0.0,9.0
166,1.0,-30.0,1.0,0.0,2.0,7.0
167,1.0,71.0,1.0,0.0,0.0,14.0
168,1.0,-2.0,1.0,0.0,1.0,46.0
169,1.0,-91.0,1.0,0.0,2.0,9.0
170,-1.0,115.0,1.0,2.0,4.0,49.0
171,-1.0,1.0,1.0,2.0,0.0,71.0
172,-1.0,0.0,0.0,1.0,0.0,2.0
173,0.0,-13.0,3.0,3.0,2.0,36.0
174,1.0,22.0,2.0,1.0,2.0,37.0
175,-3.0,-10.0,0.0,3.0,0.0,14.0
176,1.0,0.0,1.0,0.0,0.0,1.0
177,1.0,-98.0,1.0,0.0,0.0,28.0
178,-1.0,-9.0,0.0,1.0,1.0,5.0
179,0.0,25.0,0.0,0.0,1.0,22.0
180,-2.0,-209.0,0.0,2.0,4.0,19.0
181,1.0,20.0,2.0,1.0,1.0,20.0
182,1.0,42.0,1.0,0.0,0.0,3.0
183,-2.0,-12.0,0.0,2.0,0.0,43.0
184,-1.0,0.0,0.0,1.0,0.0,10.0
185,-1.0,-23.0,1.0,2.0,2.0,27.0
186,1.0,-11.0,1.0,0.0,1.0,5.0
187,0.0,0.0,0.0,0.0,1.0,1.0
188,0.0,0.0,0.0,0.0,1.0,3.0
189,-5.0,40.0,0.0,5.0,0.0,47.0
190,1.0,0.0,1.0,0.0,1.0,5.0
191,-1.0,28.0,0.0,1.0,2.0,71.0
192,-1.0,0.0,0.0,1.0,0.0,3.0
193,-2.0,-12.0,1.0,3.0,2.0,71.0
194,0.0,-23.0,0.0,0.0,1.0,5.0
195,0.0,35.0,1.0,1.0,1.0,71.0
196,0.0,-5.0,2.0,2.0,6.0,48.0
197,0.0,0.0,0.0,0.0,1.0,1.0
198,0.0,-46.0,1.0,1.0,1.0,9.0
199,1.0,-11.0,1.0,0.0,1.0,5.0
200,-1.0,-18.0,0.0,1.0,1.0,4.0
201,0.0,-10.0,0.0,0.0,1.0,2.0
202,0.0,0.0,0.0,0.0,1.0,5.0
203,0.0,0.0,0.0,0.0,1.0,3.0
204,-1.0,-10.0,2.0,3.0,4.0,42.0
205,1.0,0.0,1.0,0.0,0.0,1.0
206,-1.0,-32.0,0.0,1.0,2.0,55.0
207,-1.0,0.0,0.0,1.0,0.0,2.0
208,1.0,-26.0,1.0,0.0,1.0,58.0
209,-1.0,-11.0,0.0,1.0,2.0,28.0
210,2.0,-20.0,3.0,1.0,1.0,31.0
211,0.0,25.0,0.0,0.0,1.0,14.0
212,1.0,42.0,1.0,0.0,8.0,23.0
213,-1.0,-8.0,1.0,2.0,0.0,15.0
214,1.0,-24.0,2.0,1.0,3.0,71.0
215,0.0,-30.0,1.0,1.0,3.0,14.0
216,1.0,0.0,1.0,0.0,1.0,3.0
217,1.0,-19.0,1.0,0.0,1.0,59.0
218,-1.0,12.0,0.0,1.0,0.0,13.0
219,0.0,0.0,0.0,0.0,1.0,2.0
220,-1.0,9.0,1.0,2.0,5.0,71.0
221,-1.0,-32.0,0.0,1.0,0.0,6.0
222,-1.0,45.0,0.0,1.0,3.0,20.0
223,0.0,0.0,0.0,0.0,3.0,5.0
224,0.0,0.0,0.0,0.0,1.0,1.0
225,0.0,0.0,0.0,0.0,2.0,2.0
226,0.0,20.0,1.0,1.0,0.0,5.0
227,-1.0,-13.0,0.0,1.0,4.0,9.0
228,2.0,-36.0,2.0,0.0,0.0,3.0
229,-1.0,42.0,2.0,3.0,0.0,29.0
230,0.0,-57.0,1.0,1.0,1.0,52.0
231,1.0,-16.0,1.0,0.0,1.0,23.0
232,0.0,-4.0,3.0,3.0,3.0,11.0
233,0.0,0.0,1.0,1.0,2.0,9.0
234,1.0,-6.0,1.0,0.0,0.0,11.0
235,0.0,-27.0,0.0,0.0,1.0,3.0
236,1.0,-16.0,1.0,0.0,0.0,20.0
237,-1.0,98.0,0.0,1.0,6.0,40.0
238,0.0,0.0,0.0,0.0,3.0,6.0
239,0.0,0.0,0.0,0.0,1.0,1.0
240,0.0,-94.0,0.0,0.0,2.0,5.0
241,1.0,-16.0,1.0,0.0,2.0,71.0
242,1.0,13.0,1.0,0.0,0.0,35.0
243,2.0,-27.0,2.0,0.0,0.0,11.0
244,2.0,-29.0,2.0,0.0,4.0,38.0
245,1.0,-99.0,2.0,1.0,1.0,7.0
246,0.0,-7.0,0.0,0.0,1.0,10.0
247,-1.0,0.0,0.0,1.0,0.0,1.0
248,0.0,0.0,1.0,1.0,1.0,6.0
249,2.0,-55.0,4.0,2.0,5.0,71.0
250,3.0,-9.0,3.0,0.0,7.0,51.0
251,0.0,0.0,0.0,0.0,2.0,3.0
252,1.0,-33.0,1.0,0.0,1.0,33.0
253,0.0,2.0,3.0,3.0,4.0,71.0
254,-1.0,-3.0,0.0,1.0,2.0,9.0
255,-1.0,-14.0,1.0,2.0,3.0,15.0
256,1.0,0.0,1.0,0.0,1.0,3.0
257,1.0,-26.0,1.0,0.0,3.0,13.0
258,0.0,0.0,0.0,0.0,1.0,1.0
259,0.0,0.0,0.0,0.0,1.0,2.0
260,0.0,-10.0,0.0,0.0,1.0,4.0
261,-1.0,0.0,0.0,1.0,2.0,5.0
262,0.0,0.0,0.0,0.0,3.0,4.0
263,-3.0,-51.0,3.0,6.0,2.0,71.0
264,1.0,0.0,1.0,0.0,0.0,1.0
265,3.0,5.0,4.0,1.0,2.0,71.0
266,2.0,-18.0,2.0,0.0,0.0,8.0
267,1.0,0.0,1.0,0.0,0.0,1.0
268,0.0,38.0,0.0,0.0,2.0,3.0
269,0.0,19.0,0.0,0.0,1.0,71.0
270,-1.0,-20.0,0.0,1.0,1.0,9.0
271,-1.0,-28.0,0.0,1.0,0.0,28.0
272,1.0,19.0,1.0,0.0,1.0,10.0
273,0.0,26.0,0.0,0.0,1.0,18.0
274,0.0,0.0,0.0,0.0,1.0,2.0
275,0.0,0.0,0.0,0.0,1.0,6.0
276,1.0,19.0,1.0,0.0,0.0,7.0
277,0.0,16.0,2.0,2.0,3.0,25.0
278,2.0,10.0,2.0,0.0,1.0,31.0
279,0.0,35.0,1.0,1.0,0.0,7.0
280,1.0,-14.0,1.0,0.0,0.0,26.0
281,-2.0,-32.0,0.0,2.0,1.0,18.0
282,0.0,-10.0,1.0,1.0,1.0,38.0
283,0.0,16.0,1.0,1.0,0.0,35.0
284,0.0,0.0,0.0,0.0,1.0,1.0
285,-1.0,0.0,0.0,1.0,5.0,14.0
286,1.0,-3.0,1.0,0.0,1.0,5.0
287,-1.0,22.0,0.0,1.0,0.0,11.0
288,-1.0,0.0,0.0,1.0,0.0,3.0
289,1.0,0.0,1.0,0.0,1.0,5.0
290,1.0,0.0,1.0,0.0,0.0,2.0
291,3.0,17.0,3.0,0.0,0.0,7.0
292,0.0,-19.0,0.0,0.0,5.0,33.0
293,-2.0,16.0,0.0,2.0,0.0,4.0
294,0.0,0.0,0.0,0.0,1.0,1.0
295,1.0,3.0,1.0,0.0,1.0,13.0
296,-1.0,14.0,0.0,1.0,0.0,4.0
297,1.0,12.0,1.0,0.0,0.0,5.0
298,1.0,5.0,2.0,1.0,1.0,8.0
299,1.0,-26.0,1.0,0.0,1.0,10.0
300,0.0,0.0,0.0,0.0,1.0,2.0
301,0.0,51.0,1.0,1.0,1.0,47.0
302,-1.0,-1.0,0.0,1.0,2.0,18.0
303,1.0,-71.0,2.0,1.0,1.0,11.0
304,2.0,44.0,2.0,0.0,1.0,8.0
305,1.0,55.0,1.0,0.0,0.0,22.0
306,3.0,11.0,4.0,1.0,2.0,71.0
307,-1.0,-19.0,0.0,1.0,1.0,16.0
308,1.0,13.0,1.0,0.0,1.0,31.0
309,2.0,0.0,2.0,0.0,3.0,6.0
310,0.0,0.0,0.0,0.0,1.0,2.0
311,0.0,-9.0,1.0,1.0,1.0,8.0
312,-1.0,-39.0,0.0,1.0,1.0,9.0
313,2.0,12.0,2.0,0.0,2.0,9.0
314,-2.0,-17.0,0.0,2.0,0.0,16.0
315,0.0,-30.0,0.0,0.0,1.0,56.0
316,0.0,-32.0,1.0,1.0,0.0,11.0
317,1.0,74.0,2.0,1.0,3.0,71.0
318,1.0,40.0,1.0,0.0,2.0,14.0
319,1.0,0.0,1.0,0.0,0.0,2.0
320,-2.0,-30.0,0.0,2.0,1.0,71.0
321,5.0,17.0,5.0,0.0,5.0,71.0
322,-1.0,0.0,0.0,1.0,1.0,2.0
323,0.0,0.0,0.0,0.0,2.0,6.0
324,0.0,0.0,0.0,0.0,1.0,2.0
325,-1.0,-36.0,0.0,1.0,1.0,3.0
326,0.0,-24.0,0.0,0.0,2.0,19.0
327,0.0,-34.0,0.0,0.0,1.0,13.0
328,1.0,7.0,1.0,0.0,1.0,59.0
329,0.0,0.0,0.0,0.0,1.0,1.0
330,0.0,0.0,1.0,1.0,1.0,14.0
331,0.0,29.0,1.0,1.0,1.0,13.0
332,0.0,26.0,0.0,0.0,1.0,11.0
333,1.0,31.0,1.0,0.0,0.0,16.0
334,2.0,-4.0,3.0,1.0,5.0,46.0
335,-2.0,39.0,1.0,3.0,8.0,31.0
336,0.0,33.0,0.0,0.0,1.0,27.0
337,1.0,9.0,1.0,0.0,0.0,5.0
338,0.0,14.0,0.0,0.0,1.0,16.0
339,-2.0,-7.0,0.0,2.0,1.0,71.0
340,-2.0,-25.0,0.0,2.0,3.0,70.0
341,2.0,52.0,2.0,0.0,5.0,25.0
342,0.0,-30.0,0.0,0.0,1.0,63.0
343,2.0,4.0,3.0,1.0,1.0,64.0
344,-5.0,14.0,0.0,5.0,5.0,47.0
345,2.0,18.0,2.0,0.0,4.0,55.0
346,0.0,-13.0,0.0,0.0,1.0,45.0
347,2.0,-1.0,2.0,0.0,2.0,27.0
348,0.0,0.0,0.0,0.0,1.0,1.0
349,1.0,-6.0,1.0,0.0,2.0,31.0
350,0.0,-14.0,1.0,1.0,2.0,67.0
351,0.0,0.0,0.0,0.0,1.0,3.0
352,0.0,0.0,0.0,0.0,1.0,2.0
353,0.0,22.0,1.0,1.0,0.0,67.0
354,0.0,0.0,3.0,3.0,6.0,59.0
355,-2.0,28.0,0.0,2.0,0.0,49.0
356,1.0,-16.0,1.0,0.0,0.0,71.0
357,0.0,0.0,0.0,0.0,1.0,1.0
358,1.0,-45.0,2.0,1.0,6.0,19.0
359,-1.0,20.0,0.0,1.0,1.0,43.0
360,1.0,-18.0,1.0,0.0,1.0,12.0
361,0.0,-45.0,1.0,1.0,0.0,16.0
362,1.0,22.0,1.0,0.0,1.0,8.0
363,-3.0,16.0,0.0,3.0,3.0,30.0
364,0.0,0.0,0.0,0.0,1.0,4.0
365,0.0,55.0,2.0,2.0,4.0,71.0
366,0.0,-29.0,0.0,0.0,2.0,23.0
367,-3.0,-13.0,0.0,3.0,1.0,11.0
368,-1.0,25.0,0.0,1.0,0.0,67.0
369,1.0,21.0,1.0,0.0,0.0,71.0
370,2.0,5.0,2.0,0.0,1.0,6.0
371,-1.0,17.0,1.0,2.0,1.0,10.0
372,0.0,10.0,3.0,3.0,10.0,70.0
373,0.0,4.0,2.0,2.0,3.0,71.0
374,0.0,30.0,1.0,1.0,3.0,33.0
375,-2.0,-14.0,0.0,2.0,1.0,30.0
376,-1.0,0.0,0.0,1.0,0.0,1.0
377,-2.0,-76.0,0.0,2.0,4.0,21.0
378,0.0,14.0,2.0,2.0,4.0,71.0
379,0.0,29.0,0.0,0.0,1.0,34.0
380,-1.0,40.0,0.0,1.0,2.0,71.0
381,0.0,0.0,0.0,0.0,1.0,1.0
382,-1.0,27.0,0.0,1.0,0.0,2.0
383,-2.0,-32.0,2.0,4.0,4.0,71.0
384,1.0,0.0,1.0,0.0,0.0,2.0
385,-1.0,31.0,1.0,2.0,2.0,30.0
386,1.0,13.0,1.0,0.0,5.0,23.0
387,1.0,-11.0,2.0,1.0,0.0,17.0
388,1.0,29.0,1.0,0.0,1.0,48.0
389,0.0,22.0,1.0,1.0,2.0,26.0
390,-1.0,12.0,0.0,1.0,1.0,21.0
391,-1.0,0.0,0.0,1.0,2.0,5.0
392,-1.0,0.0,0.0,1.0,0.0,3.0
393,0.0,51.0,1.0,1.0,3.0,71.0
394,-1.0,25.0,0.0,1.0,0.0,3.0
395,-1.0,-27.0,0.0,1.0,3.0,56.0
396,0.0,26.0,0.0,0.0,3.0,11.0
397,1.0,33.0,2.0,1.0,2.0,48.0
398,1.0,0.0,1.0,0.0,0.0,1.0
399,1.0,27.0,2.0,1.0,4.0,30.0
400,0.0,-36.0,0.0,0.0,3.0,4.0
401,0.0,0.0,0.0,0.0,1.0,3.0
402,0.0,-118.0,1.0,1.0,4.0,12.0
403,1.0,25.0,2.0,1.0,1.0,12.0
404,1.0,0.0,1.0,0.0,0.0,1.0
405,-1.0,-44.0,1.0,2.0,0.0,6.0
406,-1.0,-11.0,0.0,1.0,2.0,22.0
407,0.0,91.0,0.0,0.0,1.0,18.0
408,1.0,0.0,1.0,0.0,0.0,4.0
409,1.0,-47.0,1.0,0.0,2.0,35.0
410,0.0,8.0,0.0,0.0,1.0,8.0
411,0.0,-20.0,1.0,1.0,3.0,17.0
412,0.0,33.0,0.0,0.0,1.0,18.0
413,2.0,13.0,2.0,0.0,2.0,41.0
414,1.0,-10.0,1.0,0.0,0.0,12.0
415,1.0,-32.0,1.0,0.0,1.0,7.0
416,1.0,34.0,1.0,0.0,1.0,20.0
417,1.0,0.0,1.0,0.0,0.0,4.0
418,2.0,39.0,2.0,0.0,1.0,8.0
419,-1.0,-31.0,1.0,2.0,0.0,3.0
420,1.0,-21.0,1.0,0.0,4.0,20.0
421,-1.0,0.0,0.0,1.0,0.0,5.0
422,-1.0,4.0,1.0,2.0,1.0,24.0
423,1.0,0.0,1.0,0.0,1.0,2.0
424,-1.0,21.0,0.0,1.0,1.0,23.0
425,-2.0,76.0,0.0,2.0,3.0,71.0
426,0.0,-10.0,0.0,0.0,4.0,32.0
427,0.0,0.0,0.0,0.0,3.0,17.0
428,0.0,-66.0,1.0,1.0,1.0,3.0
429,1.0,0.0,1.0,0.0,0.0,1.0
430,-1.0,-34.0,0.0,1.0,1.0,5.0
431,0.0,12.0,1.0,1.0,0.0,8.0
432,0.0,0.0,0.0,0.0,1.0,2.0
433,-1.0,17.0,1.0,2.0,4.0,71.0
434,1.0,0.0,1.0,0.0,0.0,2.0
435,-3.0,25.0,0.0,3.0,1.0,41.0
436,-1.0,16.0,0.0,1.0,0.0,16.0
437,1.0,0.0,1.0,0.0,0.0,2.0
438,-2.0,-9.0,2.0,4.0,5.0,58.0
439,-2.0,11.0,0.0,2.0,1.0,71.0
440,0.0,-14.0,0.0,0.0,1.0,3.0
441,0.0,-41.0,0.0,0.0,2.0,10.0
442,0.0,-15.0,1.0,1.0,2.0,55.0
443,0.0,22.0,1.0,1.0,1.0,3.0
444,0.0,-14.0,1.0,1.0,4.0,19.0
445,-2.0,-5.0,0.0,2.0,1.0,22.0
446,-1.0,0.0,0.0,1.0,0.0,2.0
447,0.0,42.0,1.0,1.0,2.0,9.0
448,2.0,38.0,2.0,0.0,3.0,36.0
449,2.0,-29.0,4.0,2.0,1.0,47.0
450,1.0,37.0,1.0,0.0,1.0,35.0
451,1.0,-9.0,1.0,0.0,0.0,5.0
452,0.0,46.0,1.0,1.0,2.0,10.0
453,1.0,-50.0,1.0,0.0,0.0,6.0
454,0.0,156.0,2.0,2.0,8.0,39.0
455,-1.0,-15.0,0.0,1.0,3.0,8.0
456,1.0,0.0,1.0,0.0,1.0,2.0
457,2.0,-16.0,2.0,0.0,0.0,29.0
458,0.0,-19.0,0.0,0.0,1.0,6.0
459,1.0,4.0,2.0,1.0,2.0,58.0
460,0.0,0.0,1.0,1.0,0.0,6.0
461,-2.0,17.0,0.0,2.0,3.0,23.0
462,1.0,0.0,1.0,0.0,2.0,5.0
463,-1.0,28.0,3.0,4.0,3.0,71.0
464,1.0,0.0,1.0,0.0,0.0,1.0
465,-2.0,-9.0,0.0,2.0,0.0,33.0
466,-1.0,0.0,0.0,1.0,0.0,11.0
467,0.0,-17.0,0.0,0.0,2.0,9.0
468,2.0,14.0,3.0,1.0,2.0,71.0
469,1.0,3.0,1.0,0.0,2.0,13.0
470,-1.0,11.0,0.0,1.0,5.0,71.0
471,1.0,0.0,1.0,0.0,0.0,3.0
472,-1.0,-14.0,1.0,2.0,1.0,15.0
473,-1.0,0.0,1.0,2.0,1.0,7.0
474,0.0,-77.0,1.0,1.0,3.0,71.0
475,1.0,23.0,3.0,2.0,5.0,71.0
476,0.0,29.0,0.0,0.0,2.0,71.0
477,0.0,-10.0,0.0,0.0,1.0,8.0
478,-1.0,11.0,1.0,2.0,1.0,6.0
479,-1.0,-2.0,0.0,1.0,2.0,31.0
480,-1.0,26.0,0.0,1.0,0.0,67.0
481,1.0,0.0,1.0,0.0,0.0,1.0
482,-2.0,12.0,0.0,2.0,5.0,17.0
483,1.0,-13.0,1.0,0.0,0.0,23.0
484,-1.0,-7.0,0.0,1.0,2.0,5.0
485,1.0,14.0,1.0,0.0,3.0,49.0
486,-1.0,10.0,1.0,2.0,2.0,71.0
487,1.0,-8.0,2.0,1.0,3.0,69.0
488,3.0,-59.0,4.0,1.0,3.0,49.0
489,0.0,-28.0,0.0,0.0,1.0,24.0
490,1.0,0.0,1.0,0.0,0.0,1.0
491,0.0,-23.0,0.0,0.0,2.0,56.0
492,1.0,-15.0,1.0,0.0,0.0,71.0
493,1.0,-50.0,1.0,0.0,3.0,8.0
494,1.0,0.0,1.0,0.0,0.0,1.0
495,2.0,16.0,2.0,0.0,0.0,21.0
496,1.0,0.0,1.0,0.0,0.0,1.0
497,0.0,-6.0,1.0,1.0,2.0,71.0
498,1.0,0.0,1.0,0.0,1.0,2.0
499,0.0,36.0,0.0,0.0,1.0,9.0
500,0.0,0.0,0.0,0.0,4.0,10.0
501,-1.0,45.0,0.0,1.0,1.0,4.0
502,0.0,0.0,0.0,0.0,1.0,1.0
503,1.0,0.0,1.0,0.0,0.0,3.0
504,1.0,0.0,1.0,0.0,0.0,1.0
505,1.0,27.0,1.0,0.0,0.0,17.0
506,0.0,0.0,0.0,0.0,2.0,2.0
507,0.0,44.0,0.0,0.0,1.0,8.0
508,-1.0,-26.0,0.0,1.0,0.0,37.0
509,5.0,164.0,7.0,2.0,13.0,69.0
510,-2.0,8.0,0.0,2.0,1.0,22.0
511,-1.0,-18.0,0.0,1.0,1.0,18.0
512,-4.0,-2.0,1.0,5.0,3.0,46.0
513,0.0,-45.0,0.0,0.0,1.0,7.0
514,1.0,0.0,1.0,0.0,0.0,3.0
515,1.0,59.0,1.0,0.0,2.0,13.0
516,2.0,-113.0,2.0,0.0,5.0,27.0
517,0.0,14.0,0.0,0.0,1.0,30.0
518,-1.0,0.0,0.0,1.0,0.0,3.0
519,2.0,-23.0,2.0,0.0,1.0,14.0
520,0.0,-5.0,1.0,1.0,2.0,30.0
521,1.0,0.0,1.0,0.0,2.0,5.0
