,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,-3.77,0.0,3.0,10.0,9.0,4.0,10.0,23.0
1,2.8899999999999997,0.0,5.0,10.0,2.0,13.0,7.0,22.0
2,-2.6099999999999994,0.0,8.0,10.0,1.0,17.0,10.0,28.0
3,0.8500000000000005,0.0,12.0,10.0,5.0,17.0,27.0,49.0
4,1.8700000000000006,0.0,13.0,10.0,5.0,18.0,31.0,54.0
5,3.3500000000000005,0.0,13.0,10.0,2.0,21.0,24.0,47.0
6,-0.5900000000000002,0.0,7.0,10.0,1.0,17.0,4.0,22.0
7,-3.6900000000000004,0.0,9.0,10.0,3.0,16.0,34.0,53.0
8,-1.8899999999999997,0.0,4.0,10.0,1.0,13.0,12.0,26.0
9,-1.7000000000000002,0.0,9.0,10.0,2.0,17.0,32.0,51.0
10,0.2500000000000004,0.0,7.0,10.0,1.0,16.0,16.0,33.0
11,2.96,0.0,7.0,10.0,1.0,16.0,12.0,29.0
12,7.539999999999999,0.0,11.0,10.0,4.0,17.0,35.0,56.0
13,5.01,0.0,10.0,10.0,2.0,18.0,17.0,37.0
14,-2.39,0.0,4.0,10.0,1.0,13.0,20.0,34.0
15,-1.4899999999999995,0.0,3.0,10.0,3.0,10.0,32.0,45.0
16,-1.49,0.0,7.0,10.0,5.0,12.0,9.0,26.0
17,-0.9900000000000001,0.0,6.0,10.0,4.0,12.0,19.0,35.0
18,5.330000000000001,0.0,10.0,10.0,4.0,16.0,15.0,35.0
19,-1.54,0.0,8.0,10.0,2.0,16.0,33.0,51.0
20,-0.8900000000000001,0.0,5.0,10.0,1.0,15.0,8.0,24.0
21,0.8200000000000003,0.0,12.0,10.0,2.0,20.0,28.0,50.0
22,0.27,0.0,12.0,10.0,1.0,21.0,22.0,44.0
23,1.67,0.0,11.0,10.0,2.0,19.0,21.0,42.0
24,-4.35,0.0,3.0,10.0,8.0,5.0,17.0,30.0
25,0.21000000000000002,0.0,11.0,10.0,5.0,16.0,18.0,39.0
26,1.5600000000000005,0.0,14.0,10.0,5.0,19.0,35.0,59.0
27,-3.1999999999999997,0.0,11.0,10.0,2.0,19.0,28.0,49.0
28,-1.3600000000000003,0.0,9.0,10.0,3.0,16.0,41.0,60.0
29,5.579999999999999,0.0,12.0,10.0,2.0,20.0,41.0,63.0
30,0.12000000000000005,0.0,6.0,10.0,1.0,16.0,12.0,29.0
31,-1.2600000000000002,0.0,10.0,10.0,2.0,18.0,36.0,56.0
32,1.0499999999999998,0.0,9.0,10.0,2.0,17.0,17.0,36.0
33,2.0699999999999994,0.0,9.0,10.0,1.0,18.0,22.0,41.0
