,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
422,0.0,-14.0,0.0,0.0,5.0,9.0,21.0,35.0
423,0.0,22.0,0.0,0.0,1.0,2.0,4.0,7.0
424,0.0,-10.0,2.0,2.0,3.0,12.0,15.0,30.0
425,-2.0,10.0,0.0,2.0,1.0,7.0,11.0,19.0
426,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
427,-3.0,0.0,0.0,3.0,1.0,3.0,2.0,6.0
428,-1.0,-22.0,0.0,1.0,17.0,13.0,26.0,56.0
429,0.0,-10.0,0.0,0.0,20.0,11.0,40.0,71.0
430,0.0,28.0,0.0,0.0,11.0,4.0,16.0,31.0
431,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
432,1.0,-6.0,1.0,0.0,3.0,4.0,4.0,11.0
433,0.0,-6.0,0.0,0.0,18.0,17.0,36.0,71.0
434,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
435,0.0,-28.0,0.0,0.0,15.0,11.0,26.0,52.0
436,-1.0,9.0,0.0,1.0,2.0,7.0,6.0,15.0
437,0.0,30.0,0.0,0.0,2.0,2.0,2.0,6.0
438,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
439,0.0,25.0,0.0,0.0,5.0,3.0,12.0,20.0
440,0.0,17.0,1.0,1.0,10.0,14.0,28.0,52.0
441,0.0,-9.0,0.0,0.0,2.0,0.0,1.0,3.0
442,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
443,2.0,134.0,2.0,0.0,6.0,8.0,4.0,18.0
444,0.0,-84.0,0.0,0.0,3.0,1.0,6.0,10.0
445,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
446,-1.0,-6.0,0.0,1.0,17.0,15.0,39.0,71.0
447,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
448,2.0,67.0,2.0,0.0,13.0,21.0,37.0,71.0
449,2.0,-13.0,2.0,0.0,8.0,10.0,15.0,33.0
450,0.0,-18.0,2.0,2.0,3.0,1.0,6.0,10.0
451,1.0,-42.0,2.0,1.0,9.0,5.0,5.0,19.0
452,0.0,-14.0,0.0,0.0,7.0,15.0,25.0,47.0
453,0.0,-23.0,1.0,1.0,4.0,2.0,5.0,11.0
454,-2.0,36.0,0.0,2.0,5.0,2.0,11.0,18.0
455,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
456,-1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0
457,-3.0,17.0,0.0,3.0,5.0,3.0,9.0,17.0
458,1.0,13.0,2.0,1.0,2.0,4.0,8.0,14.0
459,0.0,-6.0,0.0,0.0,1.0,2.0,5.0,8.0
460,-1.0,-16.0,2.0,3.0,8.0,12.0,19.0,39.0
461,-1.0,8.0,0.0,1.0,19.0,14.0,38.0,71.0
462,1.0,49.0,1.0,0.0,6.0,7.0,15.0,28.0
463,3.0,-40.0,3.0,0.0,25.0,18.0,28.0,71.0
464,0.0,-23.0,0.0,0.0,2.0,0.0,6.0,8.0
465,1.0,0.0,1.0,0.0,1.0,1.0,5.0,7.0
466,-1.0,46.0,1.0,2.0,12.0,13.0,18.0,43.0
467,-1.0,-5.0,1.0,2.0,16.0,24.0,31.0,71.0
468,0.0,21.0,0.0,0.0,1.0,1.0,4.0,6.0
469,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
470,-1.0,27.0,0.0,1.0,1.0,7.0,10.0,18.0
471,2.0,-43.0,2.0,0.0,4.0,9.0,10.0,23.0
472,1.0,25.0,1.0,0.0,2.0,3.0,4.0,9.0
473,0.0,-16.0,1.0,1.0,15.0,9.0,18.0,42.0
474,-4.0,53.0,0.0,4.0,9.0,12.0,20.0,41.0
475,0.0,16.0,1.0,1.0,3.0,2.0,13.0,18.0
476,1.0,-14.0,1.0,0.0,25.0,16.0,30.0,71.0
477,-1.0,-16.0,0.0,1.0,2.0,0.0,6.0,8.0
478,-1.0,73.0,1.0,2.0,26.0,13.0,32.0,71.0
479,-1.0,25.0,0.0,1.0,4.0,4.0,13.0,21.0
480,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
481,-1.0,-12.0,0.0,1.0,3.0,3.0,6.0,12.0
482,0.0,-13.0,0.0,0.0,2.0,3.0,10.0,15.0
483,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
484,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
485,-2.0,-22.0,0.0,2.0,19.0,20.0,32.0,71.0
486,3.0,22.0,3.0,0.0,6.0,3.0,8.0,17.0
487,-1.0,49.0,0.0,1.0,14.0,17.0,40.0,71.0
488,0.0,-23.0,1.0,1.0,7.0,10.0,12.0,29.0
489,-1.0,25.0,0.0,1.0,17.0,13.0,25.0,55.0
490,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
491,1.0,-39.0,1.0,0.0,1.0,1.0,6.0,8.0
492,-1.0,-53.0,0.0,1.0,3.0,2.0,2.0,7.0
493,-1.0,-76.0,0.0,1.0,23.0,13.0,31.0,67.0
494,-1.0,-4.0,0.0,1.0,14.0,19.0,38.0,71.0
495,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
496,-1.0,-17.0,0.0,1.0,6.0,10.0,20.0,36.0
497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
498,3.0,12.0,4.0,1.0,4.0,4.0,8.0,16.0
499,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0
500,0.0,-86.0,2.0,2.0,21.0,15.0,32.0,68.0
