,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,-0.25999999999999995,64.0,14.0,0.0,14.0,0.0,66.0,80.0
1,1.81,67.0,21.0,0.0,21.0,0.0,54.0,75.0
2,0.5700000000000001,-13.0,13.0,0.0,14.0,0.0,66.0,80.0
3,2.0799999999999996,98.0,16.0,0.0,16.0,0.0,60.0,76.0
4,0.48,-76.0,15.0,0.0,15.0,0.0,64.0,79.0
5,-1.65,79.0,17.0,0.0,17.0,0.0,58.0,75.0
6,0.35999999999999965,32316.0,28.0,0.0,28.0,0.0,50.0,78.0
7,0.6399999999999999,31.0,6.0,0.0,6.0,0.0,73.0,79.0
8,0.46999999999999975,-46.0,14.0,0.0,14.0,0.0,64.0,78.0
9,0.2799999999999997,932.0,22.0,0.0,22.0,0.0,58.0,80.0
10,1.1800000000000002,9573.0,26.0,0.0,26.0,0.0,54.0,80.0
11,-4.68,-299.0,19.0,0.0,19.0,0.0,53.0,72.0
12,1.0099999999999998,54.0,18.0,0.0,18.0,0.0,59.0,77.0
13,3.3600000000000003,252.0,18.0,0.0,18.0,0.0,62.0,80.0
14,2.4999999999999996,33841.0,29.0,0.0,29.0,0.0,44.0,73.0
15,2.89,712.0,20.0,0.0,20.0,0.0,58.0,78.0
16,-4.319999999999999,28744.0,26.0,0.0,26.0,0.0,48.0,74.0
17,-0.38999999999999974,409.0,14.0,0.0,15.0,0.0,58.0,73.0
18,0.44999999999999996,233.0,18.0,0.0,18.0,0.0,61.0,79.0
19,0.75,109.0,10.0,0.0,10.0,0.0,69.0,79.0
20,-0.8499999999999998,88.0,16.0,0.0,17.0,0.0,61.0,78.0
21,1.88,-3.0,15.0,0.0,15.0,0.0,57.0,72.0
22,0.26999999999999985,-9.0,14.0,0.0,14.0,0.0,57.0,71.0
23,0.20000000000000007,-1320.0,20.0,0.0,20.0,0.0,54.0,74.0
24,-0.5199999999999997,665.0,15.0,0.0,16.0,0.0,58.0,74.0
25,1.62,115.0,16.0,0.0,16.0,0.0,62.0,78.0
26,2.7199999999999998,-10.0,13.0,0.0,14.0,0.0,61.0,75.0
27,1.8199999999999998,150.0,16.0,0.0,16.0,0.0,55.0,71.0
28,2.5800000000000005,53039.0,52.0,0.0,52.0,0.0,26.0,78.0
29,-10.060000000000002,201274.0,57.0,0.0,57.0,0.0,17.0,74.0
30,-2.740000000000001,48993.0,58.0,0.0,58.0,0.0,21.0,79.0
