,rewardSum,profit,guessedRightCnt,guessedWrongCnt,skipCnt,guessCnt
357,0.0,23.0,0.0,0.0,2.0,59.0
358,-1.0,12.0,0.0,1.0,2.0,61.0
359,0.0,18.0,0.0,0.0,1.0,74.0
360,1.0,20.0,1.0,0.0,1.0,7.0
361,0.0,10.0,0.0,0.0,2.0,72.0
362,0.0,4.0,0.0,0.0,2.0,46.0
363,0.0,-12.0,0.0,0.0,2.0,77.0
364,0.0,27.0,0.0,0.0,2.0,80.0
365,0.0,-28.0,0.0,0.0,1.0,17.0
366,0.0,22.0,0.0,0.0,2.0,68.0
367,0.0,12.0,0.0,0.0,2.0,80.0
368,0.0,37.0,0.0,0.0,4.0,46.0
369,0.0,23.0,0.0,0.0,0.0,80.0
370,0.0,27.0,0.0,0.0,3.0,76.0
371,0.0,18.0,0.0,0.0,1.0,8.0
372,0.0,-16.0,0.0,0.0,1.0,60.0
373,0.0,-33.0,0.0,0.0,2.0,21.0
374,0.0,-23.0,0.0,0.0,1.0,9.0
375,0.0,-18.0,0.0,0.0,2.0,77.0
376,0.0,-22.0,0.0,0.0,1.0,10.0
377,0.0,38.0,0.0,0.0,1.0,11.0
378,1.0,0.0,1.0,0.0,0.0,7.0
379,0.0,26.0,0.0,0.0,3.0,80.0
380,0.0,-20.0,0.0,0.0,3.0,80.0
381,0.0,-26.0,0.0,0.0,2.0,15.0
382,0.0,23.0,0.0,0.0,1.0,22.0
383,0.0,-16.0,0.0,0.0,1.0,54.0
384,0.0,-3.0,0.0,0.0,2.0,80.0
385,0.0,-31.0,0.0,0.0,3.0,48.0
386,0.0,29.0,0.0,0.0,3.0,78.0
387,0.0,32.0,0.0,0.0,5.0,58.0
388,0.0,0.0,0.0,0.0,1.0,2.0
389,0.0,0.0,0.0,0.0,1.0,5.0
390,0.0,45.0,0.0,0.0,1.0,15.0
391,0.0,0.0,0.0,0.0,1.0,2.0
392,0.0,-22.0,0.0,0.0,1.0,69.0
393,0.0,-10.0,0.0,0.0,2.0,76.0
394,0.0,65.0,0.0,0.0,10.0,47.0
395,0.0,24.0,0.0,0.0,2.0,78.0
396,0.0,-22.0,0.0,0.0,3.0,49.0
397,0.0,-22.0,0.0,0.0,1.0,69.0
398,0.0,-14.0,0.0,0.0,1.0,60.0
399,0.0,-2.0,0.0,0.0,2.0,80.0
400,0.0,18.0,0.0,0.0,1.0,27.0
401,0.0,0.0,0.0,0.0,1.0,2.0
402,1.0,0.0,1.0,0.0,1.0,5.0
403,0.0,22.0,0.0,0.0,2.0,68.0
404,0.0,-12.0,0.0,0.0,1.0,54.0
405,1.0,-30.0,1.0,0.0,2.0,71.0
406,0.0,-22.0,0.0,0.0,3.0,17.0
407,0.0,12.0,0.0,0.0,2.0,71.0
408,0.0,16.0,0.0,0.0,2.0,71.0
409,0.0,-27.0,0.0,0.0,2.0,17.0
410,0.0,24.0,0.0,0.0,0.0,74.0
411,0.0,-31.0,0.0,0.0,3.0,42.0
412,0.0,33.0,0.0,0.0,1.0,71.0
413,0.0,41.0,0.0,0.0,1.0,76.0
414,0.0,37.0,0.0,0.0,2.0,78.0
415,-1.0,24.0,0.0,1.0,3.0,15.0
416,0.0,38.0,0.0,0.0,4.0,55.0
417,0.0,44.0,0.0,0.0,5.0,49.0
418,0.0,5.0,0.0,0.0,1.0,79.0
419,0.0,0.0,0.0,0.0,1.0,2.0
420,0.0,22.0,0.0,0.0,2.0,55.0
421,0.0,17.0,0.0,0.0,2.0,77.0
422,0.0,-4.0,0.0,0.0,5.0,26.0
423,1.0,-25.0,1.0,0.0,1.0,35.0
424,0.0,4.0,0.0,0.0,2.0,51.0
425,0.0,0.0,0.0,0.0,1.0,7.0
426,0.0,-22.0,0.0,0.0,1.0,27.0
427,0.0,-25.0,0.0,0.0,1.0,17.0
428,0.0,-22.0,0.0,0.0,2.0,74.0
429,1.0,20.0,1.0,0.0,4.0,15.0
430,0.0,26.0,0.0,0.0,3.0,76.0
431,0.0,-6.0,0.0,0.0,4.0,21.0
432,0.0,7.0,0.0,0.0,3.0,74.0
433,0.0,-2.0,0.0,0.0,2.0,71.0
434,1.0,-30.0,1.0,0.0,2.0,75.0
435,0.0,12.0,0.0,0.0,0.0,71.0
436,0.0,43.0,0.0,0.0,1.0,19.0
437,0.0,-13.0,0.0,0.0,2.0,78.0
438,0.0,-20.0,0.0,0.0,1.0,25.0
439,1.0,-9.0,1.0,0.0,2.0,76.0
440,0.0,22.0,0.0,0.0,1.0,16.0
441,0.0,-25.0,0.0,0.0,1.0,18.0
442,0.0,27.0,0.0,0.0,2.0,78.0
443,0.0,-35.0,0.0,0.0,3.0,67.0
444,0.0,-25.0,0.0,0.0,1.0,16.0
445,0.0,-24.0,0.0,0.0,1.0,7.0
446,0.0,-2.0,0.0,0.0,2.0,73.0
447,0.0,14.0,0.0,0.0,0.0,79.0
448,0.0,23.0,0.0,0.0,1.0,15.0
449,0.0,21.0,0.0,0.0,1.0,25.0
450,0.0,-29.0,0.0,0.0,1.0,19.0
451,0.0,18.0,0.0,0.0,1.0,23.0
452,0.0,62.0,0.0,0.0,7.0,41.0
453,0.0,0.0,0.0,0.0,1.0,3.0
454,0.0,27.0,0.0,0.0,3.0,72.0
455,0.0,-1.0,0.0,0.0,4.0,24.0
456,0.0,-28.0,0.0,0.0,2.0,79.0
457,-1.0,0.0,0.0,1.0,0.0,7.0
458,0.0,14.0,0.0,0.0,2.0,78.0
459,0.0,-28.0,0.0,0.0,2.0,71.0
460,0.0,-28.0,0.0,0.0,2.0,29.0
461,0.0,24.0,0.0,0.0,2.0,73.0
462,0.0,26.0,0.0,0.0,1.0,72.0
463,0.0,0.0,0.0,0.0,1.0,6.0
464,0.0,-23.0,0.0,0.0,1.0,9.0
465,0.0,20.0,0.0,0.0,2.0,62.0
466,0.0,29.0,0.0,0.0,3.0,73.0
467,0.0,0.0,0.0,0.0,1.0,7.0
468,-1.0,-7.0,0.0,1.0,2.0,12.0
469,0.0,14.0,0.0,0.0,1.0,74.0
470,0.0,37.0,0.0,0.0,1.0,8.0
471,0.0,-4.0,0.0,0.0,2.0,53.0
472,-1.0,0.0,0.0,1.0,0.0,3.0
