,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,7.620000000000002,0.0,17.0,10.0,10.0,17.0,14.0,41.0
1,4.53,0.0,13.0,10.0,9.0,14.0,12.0,35.0
2,-2.09,0.0,10.0,10.0,9.0,11.0,8.0,28.0
3,-3.1799999999999993,0.0,8.0,10.0,8.0,10.0,6.0,24.0
4,-1.2399999999999998,0.0,9.0,10.0,12.0,7.0,9.0,28.0
5,-3.09,0.0,8.0,10.0,10.0,8.0,8.0,26.0
6,-2.75,0.0,8.0,10.0,9.0,9.0,11.0,29.0
7,-0.6100000000000011,0.0,14.0,10.0,8.0,16.0,16.0,40.0
8,0.6300000000000003,0.0,16.0,10.0,14.0,12.0,9.0,35.0
9,0.4500000000000002,0.0,6.0,10.0,8.0,8.0,9.0,25.0
10,0.3700000000000002,0.0,17.0,10.0,18.0,9.0,21.0,48.0
11,-4.929999999999998,0.0,7.0,10.0,9.0,8.0,4.0,21.0
12,1.65,0.0,9.0,10.0,8.0,11.0,8.0,27.0
13,1.4500000000000002,0.0,8.0,10.0,13.0,5.0,9.0,27.0
14,-1.3800000000000003,0.0,13.0,10.0,10.0,13.0,11.0,34.0
15,-27.0,0.0,5.0,10.0,7.0,8.0,7.0,22.0
16,4.860000000000001,0.0,16.0,10.0,17.0,9.0,22.0,48.0
17,-2.51,0.0,6.0,10.0,8.0,8.0,17.0,33.0
18,-1.5599999999999998,0.0,4.0,10.0,6.0,8.0,5.0,19.0
19,4.609999999999999,0.0,19.0,10.0,17.0,12.0,10.0,39.0
20,-12.3,0.0,12.0,10.0,13.0,9.0,8.0,30.0
21,21.580000000000002,0.0,26.0,10.0,18.0,18.0,18.0,54.0
22,4.46,0.0,20.0,10.0,13.0,17.0,6.0,36.0
23,3.4300000000000006,0.0,14.0,10.0,13.0,11.0,5.0,29.0
24,2.1599999999999997,0.0,9.0,10.0,9.0,10.0,3.0,22.0
25,0.6700000000000003,0.0,20.0,10.0,15.0,15.0,17.0,47.0
26,2.030000000000001,0.0,8.0,10.0,10.0,8.0,10.0,28.0
27,-6.639999999999999,0.0,4.0,10.0,5.0,9.0,9.0,23.0
28,-1.0300000000000002,0.0,10.0,10.0,14.0,6.0,9.0,29.0
29,-3.31,0.0,2.0,10.0,8.0,4.0,4.0,16.0
30,0.9199999999999996,0.0,10.0,10.0,8.0,12.0,9.0,29.0
31,1.7999999999999998,0.0,8.0,10.0,13.0,6.0,13.0,32.0
32,-8.339999999999998,0.0,9.0,10.0,10.0,9.0,9.0,28.0
33,-0.47000000000000064,0.0,9.0,10.0,9.0,10.0,6.0,25.0
34,-5.720000000000001,0.0,5.0,10.0,7.0,8.0,13.0,28.0
35,-6.5600000000000005,0.0,3.0,10.0,4.0,9.0,7.0,20.0
36,5.9,0.0,15.0,10.0,11.0,14.0,12.0,37.0
37,4.42,0.0,9.0,10.0,11.0,8.0,7.0,26.0
38,2.9899999999999984,0.0,11.0,10.0,9.0,12.0,6.0,27.0
39,-0.44000000000000006,0.0,8.0,10.0,7.0,11.0,9.0,27.0
40,-6.1400000000000015,0.0,6.0,10.0,6.0,10.0,10.0,26.0
41,-5.980000000000001,0.0,7.0,10.0,8.0,9.0,8.0,25.0
42,3.9600000000000004,0.0,14.0,10.0,13.0,11.0,10.0,34.0
43,-6.59,0.0,9.0,10.0,10.0,9.0,8.0,27.0
44,-3.37,0.0,4.0,10.0,9.0,5.0,6.0,20.0
45,-1.55,0.0,6.0,10.0,6.0,10.0,5.0,21.0
46,2.32,0.0,9.0,10.0,10.0,9.0,15.0,34.0
47,9.020000000000001,0.0,14.0,10.0,12.0,12.0,8.0,32.0
48,1.2599999999999991,0.0,8.0,10.0,9.0,9.0,6.0,24.0
49,-1.58,0.0,6.0,10.0,6.0,10.0,4.0,20.0
50,-1.0399999999999976,0.0,12.0,10.0,9.0,13.0,4.0,26.0
51,-6.120000000000001,0.0,8.0,10.0,11.0,8.0,5.0,24.0
52,9.26,0.0,16.0,10.0,12.0,14.0,6.0,32.0
53,1.35,0.0,3.0,10.0,7.0,6.0,12.0,25.0
54,-8.53,0.0,8.0,10.0,9.0,9.0,13.0,31.0
55,-2.54,0.0,6.0,10.0,10.0,6.0,7.0,23.0
56,-3.1599999999999997,0.0,9.0,10.0,9.0,10.0,8.0,27.0
57,-1.6999999999999997,0.0,8.0,10.0,9.0,9.0,4.0,22.0
58,4.960000000000001,0.0,14.0,10.0,13.0,11.0,14.0,38.0
59,6.09,0.0,16.0,10.0,12.0,14.0,8.0,34.0
60,5.5299999999999985,0.0,20.0,10.0,12.0,18.0,14.0,44.0
61,7.430000000000001,0.0,13.0,10.0,11.0,12.0,12.0,35.0
62,-0.6100000000000012,0.0,8.0,10.0,7.0,11.0,8.0,26.0
63,-7.09,0.0,4.0,10.0,5.0,9.0,9.0,23.0
64,1.69,0.0,9.0,10.0,11.0,8.0,15.0,34.0
65,5.009999999999998,0.0,17.0,10.0,15.0,12.0,11.0,38.0
66,1.97,0.0,9.0,10.0,14.0,6.0,16.0,36.0
67,13.299999999999997,0.0,13.0,10.0,10.0,13.0,9.0,32.0
68,-1.24,0.0,7.0,10.0,6.0,11.0,6.0,23.0
69,-0.5400000000000008,0.0,2.0,10.0,3.0,9.0,7.0,19.0
70,2.02,0.0,16.0,10.0,13.0,13.0,2.0,28.0
71,33.59000000000002,0.0,30.0,10.0,18.0,22.0,20.0,60.0
72,5.839999999999998,0.0,9.0,10.0,8.0,11.0,7.0,26.0
73,2.5500000000000003,0.0,13.0,10.0,10.0,13.0,10.0,33.0
74,-5.050000000000001,0.0,10.0,10.0,13.0,7.0,17.0,37.0
75,4.270000000000001,0.0,17.0,10.0,14.0,13.0,11.0,38.0
76,-0.7499999999999998,0.0,8.0,10.0,10.0,8.0,2.0,20.0
77,-0.25,0.0,5.0,10.0,6.0,9.0,8.0,23.0
78,11.250000000000002,0.0,22.0,10.0,16.0,16.0,24.0,56.0
79,-2.5300000000000007,0.0,6.0,10.0,7.0,9.0,4.0,20.0
80,-1.3299999999999998,0.0,2.0,10.0,7.0,5.0,4.0,16.0
81,-1.9899999999999998,0.0,13.0,10.0,12.0,11.0,7.0,30.0
82,0.33999999999999975,0.0,9.0,10.0,14.0,5.0,10.0,29.0
83,1.7199999999999998,0.0,12.0,10.0,7.0,15.0,15.0,37.0
84,4.5699999999999985,0.0,15.0,10.0,13.0,12.0,8.0,33.0
85,0.21000000000000002,0.0,7.0,10.0,11.0,6.0,11.0,28.0
86,-0.9399999999999997,0.0,16.0,10.0,15.0,11.0,17.0,43.0
87,0.9400000000000006,0.0,8.0,10.0,12.0,6.0,7.0,25.0
88,-8.830000000000002,0.0,7.0,10.0,8.0,9.0,4.0,21.0
89,-7.14,0.0,10.0,10.0,10.0,10.0,8.0,28.0
90,-0.44000000000000017,0.0,6.0,10.0,8.0,8.0,7.0,23.0
91,-11.999999999999998,0.0,1.0,10.0,7.0,4.0,6.0,17.0
92,17.299999999999997,0.0,25.0,10.0,21.0,14.0,13.0,48.0
93,-3.4099999999999997,0.0,1.0,10.0,7.0,4.0,3.0,14.0
94,2.9800000000000004,0.0,10.0,10.0,11.0,9.0,4.0,24.0
95,-2.7699999999999996,0.0,5.0,10.0,7.0,8.0,10.0,25.0
96,-3.8499999999999996,0.0,8.0,10.0,9.0,9.0,7.0,25.0
97,0.1900000000000001,0.0,14.0,10.0,14.0,10.0,14.0,38.0
98,1.0199999999999996,0.0,13.0,10.0,13.0,10.0,9.0,32.0
99,-3.6899999999999986,0.0,11.0,10.0,10.0,11.0,8.0,29.0
100,3.960000000000001,0.0,10.0,10.0,8.0,12.0,9.0,29.0
101,1.449999999999999,0.0,9.0,10.0,10.0,9.0,9.0,28.0
102,-8.65,0.0,7.0,10.0,7.0,10.0,5.0,22.0
103,-0.5099999999999999,0.0,6.0,10.0,10.0,6.0,17.0,33.0
104,-11.57,0.0,4.0,10.0,10.0,4.0,6.0,20.0
105,7.550000000000001,0.0,15.0,10.0,11.0,14.0,27.0,52.0
106,-0.9499999999999995,0.0,20.0,10.0,14.0,16.0,8.0,38.0
107,1.6900000000000008,0.0,19.0,10.0,9.0,20.0,15.0,44.0
108,1.6600000000000001,0.0,10.0,10.0,12.0,8.0,8.0,28.0
109,-4.73,0.0,3.0,10.0,11.0,2.0,13.0,26.0
110,-1.22,0.0,10.0,10.0,9.0,11.0,12.0,32.0
111,10.879999999999999,0.0,17.0,10.0,16.0,11.0,15.0,42.0
112,0.6400000000000007,0.0,11.0,10.0,8.0,14.0,15.0,37.0
113,7.169999999999997,0.0,17.0,10.0,17.0,10.0,12.0,39.0
114,-2.3,0.0,5.0,10.0,3.0,12.0,8.0,23.0
115,-0.2599999999999997,0.0,4.0,10.0,8.0,6.0,8.0,22.0
116,-2.78,0.0,9.0,10.0,4.0,15.0,5.0,24.0
117,8.600000000000001,0.0,13.0,10.0,14.0,9.0,16.0,39.0
118,2.1000000000000005,0.0,12.0,10.0,11.0,11.0,13.0,35.0
119,-4.660000000000001,0.0,9.0,10.0,9.0,10.0,5.0,24.0
120,-2.3100000000000005,0.0,6.0,10.0,6.0,10.0,10.0,26.0
121,-8.35,0.0,9.0,10.0,6.0,13.0,4.0,23.0
122,-3.8500000000000005,0.0,6.0,10.0,8.0,8.0,11.0,27.0
123,3.2699999999999987,0.0,14.0,10.0,14.0,10.0,12.0,36.0
124,1.2500000000000004,0.0,14.0,10.0,12.0,12.0,4.0,28.0
125,3.9499999999999993,0.0,11.0,10.0,10.0,11.0,4.0,25.0
126,-0.8700000000000001,0.0,9.0,10.0,9.0,10.0,7.0,26.0
127,1.1299999999999997,0.0,12.0,10.0,12.0,10.0,10.0,32.0
128,-4.05,0.0,4.0,10.0,6.0,9.0,4.0,19.0
129,2.8500000000000005,0.0,12.0,10.0,7.0,15.0,13.0,35.0
130,3.0800000000000005,0.0,6.0,10.0,8.0,8.0,14.0,30.0
131,-3.6799999999999997,0.0,8.0,10.0,11.0,7.0,13.0,31.0
132,-3.7500000000000004,0.0,8.0,10.0,8.0,10.0,7.0,25.0
133,-2.2099999999999995,0.0,5.0,10.0,7.0,9.0,11.0,27.0
134,-1.0899999999999996,0.0,13.0,10.0,14.0,9.0,11.0,34.0
135,6.1499999999999995,0.0,18.0,10.0,16.0,12.0,14.0,42.0
136,0.74,0.0,16.0,10.0,16.0,10.0,16.0,42.0
137,6.25,0.0,20.0,10.0,16.0,14.0,15.0,45.0
138,-12.89,0.0,2.0,10.0,8.0,4.0,3.0,15.0
139,-0.4300000000000004,0.0,12.0,10.0,7.0,15.0,15.0,37.0
140,2.0900000000000003,0.0,13.0,10.0,12.0,11.0,9.0,32.0
141,-7.93,0.0,8.0,10.0,12.0,6.0,18.0,36.0
142,-2.46,0.0,7.0,10.0,9.0,8.0,9.0,26.0
143,-1.0999999999999994,0.0,12.0,10.0,13.0,9.0,8.0,30.0
