,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,6.6499999999999995,33310.0,16.0,10.0,26.0,0.0,41.0,67.0
1,-1.5500000000000005,-37.0,7.0,10.0,17.0,0.0,25.0,42.0
2,0.6500000000000002,-98.0,11.0,10.0,21.0,0.0,18.0,39.0
3,1.1400000000000006,-778.0,12.0,10.0,22.0,0.0,17.0,39.0
4,1.9300000000000004,66460.0,16.0,9.0,25.0,0.0,54.0,79.0
5,-0.2400000000000001,-79.0,4.0,10.0,14.0,0.0,19.0,33.0
6,0.9599999999999996,38543.0,17.0,10.0,27.0,0.0,38.0,65.0
7,-1.1500000000000001,4.0,3.0,10.0,13.0,0.0,9.0,22.0
8,0.8300000000000002,525.0,11.0,10.0,21.0,0.0,48.0,69.0
9,-1.7799999999999996,-121.0,8.0,10.0,18.0,0.0,9.0,27.0
10,-0.2500000000000002,-508.0,12.0,10.0,22.0,0.0,31.0,53.0
11,-0.25,128.0,7.0,8.0,15.0,0.0,61.0,76.0
12,4.04,792.0,10.0,10.0,20.0,0.0,23.0,43.0
13,-4.580000000000001,-947.0,12.0,10.0,22.0,0.0,44.0,66.0
14,-0.73,-67.0,9.0,10.0,19.0,0.0,16.0,35.0
15,2.5,556.0,13.0,10.0,23.0,0.0,49.0,72.0
16,1.1700000000000004,87186.0,16.0,10.0,26.0,0.0,40.0,66.0
17,0.11999999999999988,-797.0,13.0,10.0,23.0,0.0,16.0,39.0
18,0.6400000000000001,10.0,6.0,10.0,16.0,0.0,11.0,27.0
19,0.9900000000000001,88060.0,16.0,10.0,26.0,0.0,45.0,71.0
20,-0.7799999999999999,-111.0,9.0,10.0,19.0,0.0,15.0,34.0
21,1.77,293.0,12.0,10.0,22.0,0.0,18.0,40.0
22,-1.6599999999999997,-188.0,5.0,10.0,15.0,0.0,9.0,24.0
23,0.5999999999999998,49154.0,18.0,10.0,28.0,0.0,45.0,73.0
24,1.5200000000000005,15527.0,15.0,10.0,25.0,0.0,36.0,61.0
25,-0.7999999999999999,245.0,8.0,10.0,18.0,0.0,39.0,57.0
26,0.5200000000000001,581.0,12.0,10.0,22.0,0.0,38.0,60.0
27,0.31999999999999984,-388.0,9.0,10.0,19.0,0.0,18.0,37.0
28,-1.7899999999999994,-122.0,8.0,10.0,18.0,0.0,12.0,30.0
29,2.47,60.0,12.0,10.0,22.0,0.0,12.0,34.0
30,-3.6299999999999994,-1054.0,14.0,8.0,22.0,0.0,52.0,74.0
31,-0.33999999999999975,-55.0,10.0,10.0,20.0,0.0,24.0,44.0
32,-0.8600000000000001,166.0,7.0,10.0,17.0,0.0,40.0,57.0
33,6.889999999999999,9279.0,14.0,10.0,24.0,0.0,21.0,45.0
34,-4.800000000000001,9742.0,14.0,10.0,24.0,0.0,42.0,66.0
35,1.9300000000000004,66460.0,16.0,9.0,25.0,0.0,53.0,78.0
36,0.13000000000000012,-37.0,10.0,10.0,20.0,0.0,33.0,53.0
37,-0.05999999999999989,-84.0,7.0,10.0,17.0,0.0,24.0,41.0
38,-2.0,-153.0,7.0,10.0,17.0,0.0,12.0,29.0
39,2.37,10294.0,14.0,10.0,24.0,0.0,29.0,53.0
40,-5.170000000000002,-365.0,12.0,10.0,22.0,0.0,46.0,68.0
41,-1.0399999999999998,50.0,11.0,10.0,21.0,0.0,5.0,26.0
42,-3.5700000000000003,-141.0,6.0,10.0,16.0,0.0,8.0,24.0
43,-0.9099999999999999,-40.0,11.0,10.0,21.0,0.0,21.0,42.0
44,0.1200000000000001,122.0,11.0,10.0,21.0,0.0,13.0,34.0
