,sumPercent,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,-0.1523999999999992,0.8318000000000001,-7.952799999999115,17.0,10.0,14.0,13.0,8.0,35.0
1,2.2162000000000006,1.8436,-5.755400000000009,6.0,10.0,7.0,9.0,8.0,26.0
2,3.2304999999999993,6.0198,-4.907999999999447,10.0,10.0,9.0,11.0,12.0,32.0
3,2.0101000000000013,-0.012099999999999583,-7.232700000000477,11.0,10.0,13.0,8.0,15.0,36.0
4,-2.2048999999999985,4.803300000000001,-7.938000000000102,16.0,10.0,12.0,14.0,7.0,33.0
5,0.34030000000000005,-6.0667,-4.008200000000215,2.0,10.0,9.0,3.0,6.0,18.0
6,-3.0746000000000038,8.64,-6.15730000000076,14.0,10.0,11.0,13.0,14.0,38.0
7,7.006499999999997,0.027999999999999914,-4.748499999999694,14.0,10.0,8.0,16.0,15.0,39.0
8,-5.033799999999999,-6.858899999999998,-5.8791999999994005,5.0,10.0,9.0,6.0,5.0,20.0
9,4.887300000000003,4.720000000000001,-7.130800000000818,15.0,10.0,13.0,12.0,8.0,33.0
10,-4.050499999999996,0.7665999999999997,-7.847599999999147,12.0,10.0,14.0,8.0,13.0,35.0
11,-0.1499000000000006,-1.5021999999999998,-4.781300000000556,6.0,10.0,8.0,8.0,4.0,20.0
12,5.474500000000003,0.9186999999999996,-6.20889999999963,13.0,10.0,11.0,12.0,13.0,36.0
13,2.054899999999999,0.8982000000000001,-5.198200000000725,14.0,10.0,9.0,15.0,8.0,33.0
14,8.7345,0.052400000000000224,-6.215700000000652,11.0,10.0,12.0,9.0,20.0,41.0
15,4.105999999999999,5.474500000000002,-5.8276999999998225,14.0,10.0,10.0,14.0,10.0,34.0
16,-9.266700000000014,9.189300000000001,-6.701900000000023,11.0,10.0,10.0,11.0,12.0,33.0
17,-2.7677999999999994,-2.7501000000000007,-5.30160000000069,9.0,10.0,9.0,10.0,6.0,25.0
18,10.427299999999999,1.0703999999999998,-6.351800000000367,10.0,10.0,11.0,9.0,9.0,29.0
19,-1.049299999999998,4.5704,-12.465399999999136,16.0,10.0,18.0,8.0,13.0,39.0
20,1.850999999999999,-3.649,-6.304599999999482,10.0,10.0,12.0,8.0,8.0,28.0
21,0.47289999999999877,-1.7766999999999997,-5.343000000000757,5.0,10.0,10.0,5.0,4.0,19.0
22,1.344800000000001,-5.6994,-4.560600000000704,7.0,10.0,7.0,10.0,14.0,31.0
23,0.3057999999999996,-0.314,-4.8016999999999825,10.0,10.0,8.0,12.0,12.0,32.0
24,-3.2586000000000013,1.6805999999999999,-6.255300000000716,13.0,10.0,12.0,11.0,9.0,33.0
25,-2.7045999999999992,-4.4313,-8.339099999999235,13.0,10.0,13.0,10.0,7.0,31.0
26,9.888299999999994,13.6586,-6.2083999999995285,16.0,10.0,12.0,14.0,15.0,41.0
27,-3.1480000000000006,1.4849999999999994,-6.04529999999977,7.0,10.0,10.0,7.0,4.0,21.0
28,-4.6377,1.6219000000000001,-4.965500000000247,8.0,10.0,8.0,10.0,6.0,24.0
29,10.225600000000007,10.827900000000001,-5.60570000000007,20.0,10.0,18.0,12.0,18.0,48.0
30,-3.5549000000000017,-2.3408999999999995,-7.6468000000004395,12.0,10.0,12.0,10.0,8.0,30.0
31,-4.8768,0.19629999999999997,-3.4424999999991996,3.0,10.0,7.0,6.0,2.0,15.0
32,3.7131000000000007,-4.3822,-7.466800000000148,5.0,10.0,10.0,5.0,8.0,23.0
33,-1.6443000000000016,-1.3993000000000002,-4.10109999999986,5.0,10.0,7.0,8.0,6.0,21.0
34,1.1265,-0.8590000000000013,-7.840099999999438,14.0,10.0,12.0,12.0,21.0,45.0
35,-4.5245000000000015,-12.831800000000001,-2.57799999999952,2.0,10.0,5.0,7.0,5.0,17.0
36,4.7143,2.5005,-6.89220000000023,11.0,10.0,12.0,9.0,8.0,29.0
37,3.280499999999999,3.385099999999999,-5.372199999999793,9.0,10.0,10.0,9.0,10.0,29.0
38,-8.642800000000001,-3.6955,-3.976599999999962,12.0,10.0,7.0,15.0,13.0,35.0
39,-4.659100000000002,0.5621000000000003,-6.811299999999392,14.0,10.0,11.0,13.0,15.0,39.0
40,-5.884,-4.443099999999999,-8.533199999999852,11.0,10.0,14.0,7.0,10.0,31.0
41,-1.0790000000000024,-0.6295999999999999,-4.911799999999857,10.0,10.0,9.0,11.0,15.0,35.0
42,0.6921999999999962,3.0174999999999996,-2.091599999999744,10.0,10.0,8.0,12.0,9.0,29.0
43,3.181499999999999,2.5463,-5.25840000000062,9.0,10.0,10.0,9.0,18.0,37.0
44,0.3313999999999968,4.9444,-7.263300000000527,24.0,10.0,14.0,20.0,23.0,57.0
45,1.4201999999999977,15.353699999999996,-6.315699999999197,18.0,10.0,12.0,16.0,15.0,43.0
46,0.24600000000000044,-1.3527999999999998,-4.886899999999514,6.0,10.0,9.0,7.0,3.0,19.0
