,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,-12.65,0.0,30.0,40.0,35.0,35.0,6.0,76.0
1,0.8199999999999998,0.0,35.0,34.0,28.0,41.0,5.0,74.0
2,1.9699999999999995,0.0,35.0,34.0,30.0,39.0,8.0,77.0
3,-6.02,0.0,38.0,32.0,36.0,34.0,3.0,73.0
4,-1.3500000000000008,0.0,40.0,30.0,27.0,43.0,10.0,80.0
5,-5.03,0.0,28.0,42.0,17.0,53.0,9.0,79.0
6,0.9400000000000015,0.0,40.0,30.0,28.0,42.0,1.0,71.0
7,-12.459999999999996,0.0,28.0,42.0,34.0,36.0,7.0,77.0
8,1.8300000000000003,0.0,37.0,33.0,32.0,38.0,9.0,79.0
9,11.780000000000005,0.0,36.0,33.0,24.0,46.0,1.0,71.0
10,-2.9499999999999997,0.0,37.0,33.0,22.0,48.0,10.0,80.0
11,4.04,0.0,37.0,32.0,19.0,51.0,3.0,73.0
12,-4.960000000000001,0.0,28.0,41.0,15.0,55.0,9.0,79.0
13,-13.45,0.0,30.0,40.0,41.0,29.0,7.0,77.0
14,-1.3199999999999996,0.0,38.0,32.0,22.0,48.0,10.0,80.0
15,-3.169999999999999,0.0,30.0,40.0,16.0,54.0,3.0,73.0
16,9.450000000000001,0.0,37.0,33.0,21.0,49.0,3.0,73.0
17,-4.959999999999998,0.0,30.0,40.0,19.0,51.0,5.0,75.0
18,-7.580000000000001,0.0,35.0,35.0,35.0,35.0,7.0,77.0
19,9.450000000000001,0.0,37.0,33.0,21.0,49.0,5.0,75.0
20,-4.6,0.0,30.0,40.0,16.0,54.0,9.0,79.0
21,-6.109999999999998,0.0,30.0,39.0,15.0,55.0,10.0,80.0
22,0.5800000000000007,0.0,42.0,28.0,32.0,38.0,5.0,75.0
23,-10.929999999999998,0.0,32.0,38.0,34.0,36.0,10.0,80.0
24,3.6800000000000006,0.0,37.0,32.0,25.0,45.0,6.0,76.0
25,0.010000000000000564,0.0,39.0,30.0,20.0,50.0,10.0,80.0
26,1.8499999999999996,0.0,31.0,39.0,15.0,55.0,2.0,72.0
27,-4.249999999999998,0.0,30.0,40.0,16.0,54.0,8.0,78.0
28,-2.2399999999999993,0.0,40.0,30.0,30.0,40.0,4.0,74.0
29,-4.359999999999999,0.0,32.0,38.0,17.0,53.0,7.0,77.0
30,-3.2500000000000004,0.0,36.0,34.0,22.0,48.0,9.0,79.0
31,11.450000000000005,0.0,35.0,34.0,10.0,60.0,6.0,76.0
32,2.0500000000000016,0.0,36.0,34.0,14.0,56.0,9.0,79.0
33,-5.539999999999997,0.0,27.0,43.0,20.0,50.0,4.0,74.0
34,4.48,0.0,38.0,31.0,21.0,48.0,2.0,71.0
35,-0.08000000000000068,0.0,38.0,32.0,36.0,34.0,9.0,79.0
36,1.13,0.0,35.0,34.0,22.0,47.0,9.0,78.0
37,-4.4799999999999995,0.0,29.0,40.0,13.0,57.0,1.0,71.0
38,1.3899999999999997,0.0,33.0,37.0,24.0,46.0,5.0,75.0
39,14.430000000000001,0.0,40.0,29.0,23.0,47.0,5.0,75.0
40,-2.969999999999999,0.0,30.0,40.0,17.0,53.0,10.0,80.0
41,3.2700000000000005,0.0,37.0,32.0,30.0,39.0,9.0,78.0
42,0.8000000000000005,0.0,34.0,35.0,24.0,46.0,1.0,71.0
43,-4.6,0.0,30.0,40.0,16.0,54.0,7.0,77.0
44,-3.5200000000000014,0.0,35.0,35.0,23.0,47.0,10.0,80.0
45,0.4399999999999997,0.0,37.0,33.0,31.0,39.0,10.0,80.0
46,-0.39,0.0,36.0,34.0,24.0,46.0,3.0,73.0
47,-1.409999999999999,0.0,34.0,36.0,13.0,57.0,5.0,75.0
48,14.960000000000008,0.0,37.0,31.0,22.0,48.0,4.0,74.0
49,1.3499999999999992,0.0,35.0,35.0,15.0,55.0,1.0,71.0
50,12.300000000000002,0.0,39.0,30.0,23.0,47.0,6.0,76.0
51,-0.53,0.0,38.0,32.0,23.0,47.0,6.0,76.0
52,-10.229999999999999,0.0,33.0,37.0,33.0,37.0,10.0,80.0
53,-4.83,0.0,28.0,42.0,16.0,54.0,10.0,80.0
54,4.33,0.0,34.0,36.0,23.0,47.0,9.0,79.0
55,0.5,0.0,35.0,35.0,14.0,56.0,10.0,80.0
56,-2.6399999999999992,0.0,32.0,38.0,15.0,55.0,1.0,71.0
57,9.610000000000005,0.0,39.0,31.0,27.0,43.0,3.0,73.0
58,2.400000000000001,0.0,39.0,30.0,25.0,44.0,6.0,75.0
59,1.39,0.0,35.0,35.0,30.0,40.0,7.0,77.0
60,0.8900000000000019,0.0,34.0,36.0,24.0,46.0,1.0,71.0
61,5.73,0.0,36.0,34.0,20.0,50.0,6.0,76.0
62,4.16,0.0,35.0,35.0,18.0,52.0,3.0,73.0
63,-4.799999999999997,0.0,28.0,41.0,11.0,59.0,6.0,76.0
64,-4.61,0.0,29.0,41.0,16.0,54.0,7.0,77.0
65,12.300000000000002,0.0,39.0,30.0,23.0,47.0,1.0,71.0
66,-0.3200000000000009,0.0,31.0,38.0,11.0,59.0,8.0,78.0
67,0.5800000000000001,0.0,32.0,38.0,17.0,53.0,1.0,71.0
68,2.1599999999999984,0.0,35.0,35.0,29.0,41.0,6.0,76.0
69,4.870000000000001,0.0,36.0,34.0,20.0,50.0,2.0,72.0
70,5.28,0.0,39.0,30.0,22.0,47.0,2.0,71.0
71,12.060000000000004,0.0,36.0,32.0,23.0,47.0,2.0,72.0
72,-1.3500000000000008,0.0,40.0,30.0,27.0,43.0,2.0,72.0
73,0.10999999999999971,0.0,38.0,32.0,25.0,45.0,4.0,74.0
74,0.010000000000000342,0.0,39.0,31.0,26.0,44.0,6.0,76.0
75,8.8,0.0,37.0,33.0,26.0,44.0,7.0,77.0
76,-1.5999999999999992,0.0,37.0,33.0,31.0,39.0,9.0,79.0
77,-11.869999999999996,0.0,30.0,40.0,38.0,32.0,10.0,80.0
78,4.33,0.0,34.0,36.0,23.0,47.0,3.0,73.0
79,0.2300000000000002,0.0,35.0,34.0,24.0,46.0,4.0,74.0
80,-4.02,0.0,31.0,39.0,19.0,51.0,8.0,78.0
81,2.0100000000000002,0.0,34.0,36.0,24.0,46.0,9.0,79.0
82,0.5099999999999991,0.0,37.0,33.0,34.0,36.0,6.0,76.0
83,-5.219999999999998,0.0,29.0,41.0,21.0,49.0,7.0,77.0
84,1.38,0.0,31.0,39.0,14.0,56.0,5.0,75.0
85,0.059999999999999165,0.0,29.0,41.0,17.0,53.0,4.0,74.0
86,-4.3599999999999985,0.0,29.0,40.0,11.0,59.0,1.0,71.0
87,1.6199999999999994,0.0,39.0,31.0,30.0,40.0,3.0,73.0
88,13.730000000000002,0.0,39.0,30.0,25.0,45.0,7.0,77.0
89,-0.6199999999999999,0.0,32.0,38.0,23.0,47.0,4.0,74.0
90,3.920000000000001,0.0,34.0,36.0,20.0,50.0,9.0,79.0
91,-1.2899999999999991,0.0,38.0,32.0,23.0,47.0,1.0,71.0
92,0.5799999999999997,0.0,36.0,33.0,22.0,48.0,6.0,76.0
93,-0.1200000000000005,0.0,37.0,32.0,26.0,44.0,10.0,80.0
94,-11.979999999999999,0.0,29.0,41.0,34.0,36.0,7.0,77.0
95,2.66,0.0,32.0,38.0,24.0,46.0,8.0,78.0
96,4.33,0.0,34.0,36.0,23.0,47.0,7.0,77.0
97,3.350000000000001,0.0,36.0,34.0,22.0,48.0,10.0,80.0
98,-0.8199999999999994,0.0,35.0,34.0,9.0,61.0,5.0,75.0
99,3.5599999999999996,0.0,33.0,37.0,23.0,47.0,2.0,72.0
100,1.4899999999999993,0.0,34.0,35.0,26.0,43.0,10.0,79.0
101,-1.7400000000000002,0.0,32.0,38.0,24.0,46.0,9.0,79.0
102,-5.869999999999998,0.0,27.0,43.0,21.0,49.0,9.0,79.0
103,7.459999999999998,0.0,37.0,33.0,20.0,50.0,3.0,73.0
104,-6.1099999999999985,0.0,34.0,35.0,17.0,53.0,9.0,79.0
105,-9.440000000000001,0.0,36.0,34.0,40.0,30.0,2.0,72.0
106,13.440000000000007,0.0,36.0,32.0,20.0,50.0,5.0,75.0
107,-2.7800000000000002,0.0,31.0,39.0,23.0,47.0,6.0,76.0
108,-4.61,0.0,29.0,41.0,16.0,54.0,8.0,78.0
109,1.3100000000000007,0.0,40.0,30.0,31.0,39.0,6.0,76.0
110,2.6599999999999997,0.0,36.0,33.0,22.0,47.0,5.0,74.0
111,-0.8700000000000003,0.0,29.0,41.0,18.0,52.0,6.0,76.0
112,-2.919999999999999,0.0,28.0,42.0,18.0,52.0,2.0,72.0
113,-2.2599999999999985,0.0,29.0,41.0,14.0,56.0,1.0,71.0
114,11.010000000000003,0.0,40.0,30.0,26.0,44.0,7.0,77.0
115,-3.1799999999999993,0.0,30.0,40.0,22.0,48.0,5.0,75.0
116,-9.429999999999998,0.0,34.0,36.0,35.0,35.0,2.0,72.0
117,1.3100000000000007,0.0,40.0,30.0,31.0,39.0,2.0,72.0
118,-1.439999999999999,0.0,35.0,35.0,18.0,52.0,10.0,80.0
119,3.4799999999999995,0.0,32.0,38.0,22.0,48.0,9.0,79.0
