,sumPercent,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,5.3504000000000005,-2.4648,-5.702900000000227,9.0,10.0,11.0,8.0,6.0,25.0
1,1.1233000000000004,3.6789,-11.801699999999983,16.0,10.0,23.0,3.0,6.0,32.0
2,0.7671000000000001,3.3743000000000003,-12.411400000000867,15.0,10.0,22.0,3.0,18.0,43.0
3,0.15920000000000023,2.3,-6.650200000000041,10.0,10.0,20.0,0.0,3.0,23.0
4,-3.076900000000001,1.1921,-8.993000000000393,10.0,10.0,15.0,5.0,5.0,25.0
5,0.9283999999999999,3.3743000000000003,-12.917499999999563,16.0,10.0,23.0,3.0,16.0,42.0
6,0.17070000000000007,1.6683999999999999,-6.256100000000515,10.0,10.0,20.0,0.0,2.0,22.0
7,0.32810000000000006,0.9192,-9.674300000000585,11.0,10.0,19.0,2.0,9.0,30.0
8,2.2061999999999995,2.8785999999999996,-8.044599999999264,11.0,10.0,15.0,6.0,8.0,29.0
9,2.0963000000000003,-0.12040000000000001,-7.785099999999147,11.0,10.0,14.0,7.0,12.0,33.0
10,2.6858000000000004,3.9964,-5.4989000000005035,8.0,10.0,16.0,2.0,25.0,43.0
11,-3.4869999999999988,1.7305,-6.948099999999613,9.0,10.0,19.0,0.0,6.0,25.0
12,0.02400000000000002,-0.643,-3.2520000000004075,3.0,10.0,6.0,7.0,14.0,27.0
13,0.08099999999999996,0.8318000000000001,-8.846299999999246,6.0,10.0,15.0,1.0,2.0,18.0
14,-0.2813000000000001,1.0929,-5.733599999999569,7.0,10.0,17.0,0.0,2.0,19.0
15,1.4631000000000007,3.6789,-10.063500000000204,16.0,10.0,24.0,2.0,5.0,31.0
16,3.2276,-0.4064999999999998,-5.591000000000349,9.0,10.0,10.0,9.0,18.0,38.0
17,-1.2150999999999996,2.0366,-12.090399999999136,9.0,10.0,18.0,1.0,6.0,25.0
18,-0.5019999999999998,2.2,-10.260800000000017,10.0,10.0,18.0,2.0,10.0,30.0
19,-1.0891000000000006,1.2687,-4.910700000000361,4.0,10.0,13.0,1.0,3.0,17.0
20,0.9288000000000007,0.27979999999999994,-7.281300000000556,11.0,10.0,15.0,6.0,12.0,33.0
21,1.5998000000000028,5.125499999999999,-10.028299999999945,11.0,10.0,20.0,1.0,20.0,41.0
22,-0.5214999999999992,-0.7982,-4.376500000000306,7.0,10.0,8.0,9.0,7.0,24.0
23,-0.8545000000000007,0.30000000000000004,-6.820599999999104,8.0,10.0,12.0,6.0,16.0,34.0
24,-0.5613000000000001,-0.486,-3.895699999999124,7.0,10.0,8.0,9.0,6.0,23.0
