,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,3.11,106396.0,31.0,0.0,31.0,0.0,40.0,71.0
1,1.1600000000000001,379051.0,38.0,0.0,38.0,0.0,33.0,71.0
2,2.8800000000000003,343577.0,36.0,0.0,37.0,0.0,34.0,71.0
3,8.040000000000001,286401.0,36.0,0.0,36.0,0.0,35.0,71.0
4,-7.910000000000003,280851.0,41.0,0.0,41.0,0.0,30.0,71.0
5,-10.520000000000001,38218.0,25.0,0.0,25.0,0.0,46.0,71.0
6,0.7600000000000019,125271.0,32.0,0.0,33.0,0.0,38.0,71.0
7,-17.909999999999997,144894.0,39.0,0.0,39.0,0.0,32.0,71.0
8,6.820000000000002,115033.0,30.0,0.0,31.0,0.0,40.0,71.0
9,-1.560000000000001,309787.0,35.0,0.0,35.0,0.0,36.0,71.0
10,-16.49,252991.0,45.0,0.0,45.0,0.0,26.0,71.0
11,-3.8899999999999997,190829.0,38.0,0.0,38.0,0.0,33.0,71.0
12,16.800000000000004,331564.0,37.0,0.0,37.0,0.0,34.0,71.0
13,-10.7,80327.0,38.0,0.0,38.0,0.0,33.0,71.0
14,-9.190000000000001,113052.0,37.0,0.0,37.0,0.0,34.0,71.0
15,-4.640000000000001,126076.0,39.0,0.0,39.0,0.0,32.0,71.0
16,1.4300000000000006,199635.0,33.0,0.0,33.0,0.0,38.0,71.0
17,4.5,227746.0,45.0,0.0,45.0,0.0,26.0,71.0
18,-5.59,35632.0,35.0,0.0,35.0,0.0,36.0,71.0
19,2.3500000000000005,275196.0,38.0,0.0,38.0,0.0,33.0,71.0
20,7.289999999999997,300610.0,39.0,0.0,39.0,0.0,32.0,71.0
21,-2.2600000000000002,172416.0,32.0,0.0,32.0,0.0,39.0,71.0
22,0.35999999999999965,41695.0,26.0,0.0,26.0,0.0,45.0,71.0
23,-11.689999999999998,127794.0,37.0,0.0,37.0,0.0,34.0,71.0
24,0.5600000000000005,179225.0,35.0,0.0,35.0,0.0,36.0,71.0
25,5.430000000000001,89708.0,32.0,0.0,32.0,0.0,39.0,71.0
26,0.31999999999999984,133270.0,36.0,0.0,36.0,0.0,35.0,71.0
27,-6.119999999999999,259217.0,33.0,0.0,33.0,0.0,38.0,71.0
28,0.5900000000000003,116646.0,27.0,0.0,28.0,0.0,43.0,71.0
29,8.44,307516.0,35.0,0.0,36.0,0.0,35.0,71.0
30,-10.170000000000002,168790.0,36.0,0.0,36.0,0.0,35.0,71.0
31,6.409999999999997,74407.0,41.0,0.0,41.0,0.0,30.0,71.0
32,15.060000000000002,65104.0,37.0,0.0,37.0,0.0,34.0,71.0
33,-3.9500000000000006,41817.0,35.0,0.0,36.0,0.0,35.0,71.0
34,-3.6300000000000003,28161.0,30.0,0.0,30.0,0.0,41.0,71.0
35,11.950000000000001,85189.0,30.0,0.0,30.0,0.0,41.0,71.0
36,6.99,267295.0,33.0,0.0,33.0,0.0,38.0,71.0
37,2.18,223224.0,38.0,0.0,38.0,0.0,33.0,71.0
38,-6.799999999999998,40298.0,32.0,0.0,33.0,0.0,38.0,71.0
39,-5.1,83222.0,37.0,0.0,37.0,0.0,34.0,71.0
40,13.239999999999991,284621.0,42.0,0.0,42.0,0.0,29.0,71.0
41,-5.489999999999999,93533.0,32.0,0.0,33.0,0.0,38.0,71.0
42,0.30999999999999994,131728.0,31.0,0.0,31.0,0.0,40.0,71.0
43,-2.539999999999999,64021.0,33.0,0.0,33.0,0.0,38.0,71.0
44,2.2700000000000005,111225.0,34.0,0.0,34.0,0.0,37.0,71.0
45,-6.059999999999999,355245.0,39.0,0.0,39.0,0.0,32.0,71.0
46,-3.710000000000001,195808.0,35.0,0.0,35.0,0.0,36.0,71.0
47,3.4300000000000006,25578.0,30.0,0.0,31.0,0.0,40.0,71.0
48,-4.270000000000001,143282.0,29.0,0.0,29.0,0.0,42.0,71.0
49,-5.690000000000002,15601.0,26.0,0.0,26.0,0.0,45.0,71.0
50,-4.18,29706.0,32.0,0.0,32.0,0.0,39.0,71.0
51,2.4899999999999998,2563.0,25.0,0.0,25.0,0.0,46.0,71.0
52,-4.589999999999999,288799.0,38.0,0.0,38.0,0.0,33.0,71.0
53,-3.52,241973.0,34.0,0.0,34.0,0.0,37.0,71.0
54,-16.85,57278.0,33.0,0.0,33.0,0.0,38.0,71.0
55,-1.5400000000000005,286232.0,40.0,0.0,40.0,0.0,31.0,71.0
56,-5.9,197348.0,33.0,0.0,33.0,0.0,38.0,71.0
57,1.79,125019.0,38.0,0.0,38.0,0.0,33.0,71.0
58,7.630000000000001,364829.0,40.0,0.0,40.0,0.0,31.0,71.0
59,3.440000000000001,29462.0,33.0,0.0,33.0,0.0,38.0,71.0
60,-0.7299999999999999,159772.0,33.0,0.0,33.0,0.0,38.0,71.0
61,7.52,177867.0,31.0,0.0,31.0,0.0,40.0,71.0
62,9.340000000000002,63256.0,32.0,0.0,32.0,0.0,39.0,71.0
63,3.78,391723.0,41.0,0.0,41.0,0.0,30.0,71.0
64,-4.7,230409.0,35.0,0.0,35.0,0.0,36.0,71.0
65,-0.5099999999999998,169645.0,36.0,0.0,36.0,0.0,35.0,71.0
66,-0.919999999999999,43131.0,29.0,0.0,32.0,0.0,39.0,71.0
67,10.03,158837.0,36.0,0.0,37.0,0.0,34.0,71.0
68,-0.36000000000000276,312595.0,35.0,0.0,35.0,0.0,36.0,71.0
69,-2.1899999999999995,276111.0,36.0,0.0,36.0,0.0,35.0,71.0
70,11.749999999999996,45174.0,28.0,0.0,29.0,0.0,42.0,71.0
71,7.51,472500.0,43.0,0.0,43.0,0.0,28.0,71.0
72,7.169999999999999,14025.0,38.0,0.0,38.0,0.0,33.0,71.0
73,2.6800000000000006,42602.0,38.0,0.0,38.0,0.0,33.0,71.0
74,10.88,237522.0,32.0,0.0,32.0,0.0,39.0,71.0
75,4.799999999999998,170349.0,29.0,0.0,29.0,0.0,42.0,71.0
76,-1.76,182888.0,33.0,0.0,33.0,0.0,38.0,71.0
77,-9.619999999999997,25453.0,32.0,0.0,32.0,0.0,39.0,71.0
78,-1.9399999999999995,131304.0,38.0,0.0,38.0,0.0,33.0,71.0
79,-5.499999999999999,18410.0,37.0,0.0,37.0,0.0,34.0,71.0
80,-12.209999999999996,113453.0,33.0,0.0,34.0,0.0,37.0,71.0
81,-2.469999999999999,274059.0,34.0,0.0,34.0,0.0,37.0,71.0
82,4.7399999999999975,152597.0,36.0,0.0,36.0,0.0,35.0,71.0
83,1.06,15582.0,32.0,0.0,32.0,0.0,39.0,71.0
84,-12.32,239110.0,39.0,0.0,39.0,0.0,32.0,71.0
85,-5.5,245223.0,38.0,0.0,39.0,0.0,32.0,71.0
86,0.6499999999999995,80046.0,26.0,0.0,26.0,0.0,45.0,71.0
87,-0.9299999999999993,181475.0,35.0,0.0,35.0,0.0,36.0,71.0
88,6.180000000000001,131454.0,34.0,0.0,34.0,0.0,37.0,71.0
89,-1.0499999999999992,308098.0,39.0,0.0,39.0,0.0,32.0,71.0
90,4.73,300923.0,40.0,0.0,40.0,0.0,31.0,71.0
91,-0.32000000000000006,85452.0,34.0,0.0,34.0,0.0,37.0,71.0
92,-1.4700000000000002,173752.0,29.0,0.0,29.0,0.0,42.0,71.0
93,-0.4600000000000001,47520.0,30.0,0.0,30.0,0.0,41.0,71.0
94,0.6499999999999998,436226.0,47.0,0.0,47.0,0.0,24.0,71.0
95,3.03,31675.0,38.0,0.0,38.0,0.0,33.0,71.0
96,6.140000000000001,123254.0,31.0,0.0,31.0,0.0,40.0,71.0
97,-1.6999999999999993,148913.0,32.0,0.0,32.0,0.0,39.0,71.0
98,-1.3,90792.0,32.0,0.0,32.0,0.0,39.0,71.0
99,4.6899999999999995,211581.0,32.0,0.0,33.0,0.0,38.0,71.0
100,-0.08999999999999969,150375.0,33.0,0.0,33.0,0.0,38.0,71.0
101,9.809999999999999,346659.0,41.0,0.0,41.0,0.0,30.0,71.0
102,3.9499999999999997,41857.0,31.0,0.0,31.0,0.0,40.0,71.0
103,2.9999999999999982,90785.0,29.0,0.0,30.0,0.0,41.0,71.0
104,-0.5100000000000008,188614.0,32.0,0.0,32.0,0.0,39.0,71.0
105,-6.45,78627.0,39.0,0.0,39.0,0.0,32.0,71.0
106,1.2600000000000007,77011.0,40.0,0.0,40.0,0.0,31.0,71.0
107,-5.79,99531.0,35.0,0.0,35.0,0.0,36.0,71.0
108,-6.510000000000003,84336.0,41.0,0.0,41.0,0.0,30.0,71.0
109,7.51,82570.0,34.0,0.0,34.0,0.0,37.0,71.0
110,0.49999999999999983,160345.0,34.0,0.0,35.0,0.0,36.0,71.0
111,-6.370000000000003,318967.0,38.0,0.0,38.0,0.0,33.0,71.0
112,3.069999999999999,71462.0,35.0,0.0,35.0,0.0,36.0,71.0
113,2.980000000000001,88622.0,29.0,0.0,29.0,0.0,42.0,71.0
114,-3.3799999999999994,153247.0,36.0,0.0,36.0,0.0,35.0,71.0
115,8.709999999999997,374490.0,40.0,0.0,40.0,0.0,31.0,71.0
116,6.279999999999999,176738.0,42.0,0.0,42.0,0.0,29.0,71.0
117,5.250000000000003,297650.0,40.0,0.0,40.0,0.0,31.0,71.0
118,-2.08,266703.0,38.0,0.0,38.0,0.0,33.0,71.0
119,-0.6799999999999999,145630.0,38.0,0.0,38.0,0.0,33.0,71.0
120,-1.0299999999999998,55916.0,31.0,0.0,31.0,0.0,40.0,71.0
121,5.279999999999999,310843.0,37.0,0.0,38.0,0.0,33.0,71.0
122,-1.0299999999999994,206586.0,33.0,0.0,33.0,0.0,38.0,71.0
123,-0.5100000000000016,74070.0,30.0,0.0,31.0,0.0,40.0,71.0
124,0.8399999999999999,232809.0,32.0,0.0,32.0,0.0,39.0,71.0
125,-4.05,241250.0,36.0,0.0,36.0,0.0,35.0,71.0
126,-1.5099999999999998,19338.0,34.0,0.0,34.0,0.0,37.0,71.0
127,-3.55,350079.0,42.0,0.0,42.0,0.0,29.0,71.0
128,0.23000000000000018,102966.0,38.0,0.0,38.0,0.0,33.0,71.0
129,1.25,125331.0,36.0,0.0,36.0,0.0,35.0,71.0
130,6.979999999999998,91680.0,29.0,0.0,29.0,0.0,42.0,71.0
131,1.6700000000000002,190785.0,34.0,0.0,34.0,0.0,37.0,71.0
132,-1.9600000000000004,85821.0,36.0,0.0,36.0,0.0,35.0,71.0
133,-2.05,223297.0,33.0,0.0,33.0,0.0,38.0,71.0
134,0.2199999999999993,425106.0,42.0,0.0,42.0,0.0,29.0,71.0
135,1.1500000000000004,190811.0,31.0,0.0,31.0,0.0,40.0,71.0
136,5.0,266210.0,33.0,0.0,34.0,0.0,37.0,71.0
137,10.100000000000001,384108.0,40.0,0.0,40.0,0.0,31.0,71.0
138,-0.05999999999999961,176073.0,36.0,0.0,36.0,0.0,35.0,71.0
139,-3.3500000000000005,379717.0,44.0,0.0,44.0,0.0,27.0,71.0
140,3.200000000000001,17838.0,27.0,0.0,27.0,0.0,44.0,71.0
141,4.02,40645.0,35.0,0.0,35.0,0.0,53.0,88.0
142,7.919999999999998,351668.0,38.0,0.0,38.0,0.0,33.0,71.0
143,11.189999999999998,182762.0,35.0,0.0,35.0,0.0,36.0,71.0
144,2.079999999999998,59861.0,33.0,0.0,33.0,0.0,38.0,71.0
145,-6.129999999999999,44798.0,42.0,0.0,42.0,0.0,29.0,71.0
146,-0.9899999999999993,271707.0,36.0,0.0,36.0,0.0,35.0,71.0
147,-2.27,148133.0,35.0,0.0,35.0,0.0,36.0,71.0
148,3.5900000000000003,217173.0,37.0,0.0,37.0,0.0,34.0,71.0
149,4.02,296943.0,36.0,0.0,36.0,0.0,35.0,71.0
150,-1.92,56304.0,32.0,0.0,32.0,0.0,39.0,71.0
151,2.55,291333.0,35.0,0.0,35.0,0.0,36.0,71.0
152,5.02,1929.0,37.0,0.0,37.0,0.0,34.0,71.0
153,1.370000000000002,224043.0,34.0,0.0,34.0,0.0,37.0,71.0
154,-12.660000000000004,58733.0,32.0,0.0,32.0,0.0,39.0,71.0
155,-8.709999999999997,68731.0,36.0,0.0,36.0,0.0,35.0,71.0
156,-1.09,107331.0,36.0,0.0,36.0,0.0,35.0,71.0
157,-16.659999999999993,70817.0,38.0,0.0,38.0,0.0,33.0,71.0
158,1.0799999999999996,87691.0,33.0,0.0,33.0,0.0,38.0,71.0
159,-4.26,174234.0,34.0,0.0,34.0,0.0,37.0,71.0
160,-1.7699999999999998,49238.0,26.0,0.0,26.0,0.0,45.0,71.0
161,-0.8199999999999994,357358.0,40.0,0.0,41.0,0.0,30.0,71.0
162,6.370000000000001,151422.0,29.0,0.0,29.0,0.0,42.0,71.0
163,0.5300000000000002,166698.0,36.0,0.0,36.0,0.0,35.0,71.0
164,19.059999999999995,88138.0,34.0,0.0,34.0,0.0,37.0,71.0
165,-6.6,262836.0,45.0,0.0,45.0,0.0,26.0,71.0
166,-0.6900000000000005,108499.0,31.0,0.0,33.0,0.0,38.0,71.0
167,-4.330000000000001,87034.0,32.0,0.0,32.0,0.0,39.0,71.0
168,4.580000000000001,12563.0,33.0,0.0,33.0,0.0,38.0,71.0
169,1.5800000000000003,104275.0,33.0,0.0,33.0,0.0,38.0,71.0
170,0.06999999999999978,232013.0,38.0,0.0,38.0,0.0,33.0,71.0
