,sumPercent,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
3499,-1.0618000000000016,1.7344000000000004,-6.514800000000832,8.0,10.0,11.0,7.0,8.0,26.0
3500,2.3439,-0.37690000000000023,1.1322000000000116,11.0,10.0,11.0,10.0,7.0,28.0
3501,1.4259999999999997,-0.7658000000000003,-3.063399999999092,9.0,10.0,7.0,12.0,7.0,26.0
3502,1.8489999999999984,1.3702000000000016,-15.738900000000285,31.0,10.0,20.0,21.0,11.0,52.0
3503,5.981799999999998,-0.24519999999999942,8.859200000000783,12.0,10.0,17.0,5.0,9.0,31.0
3504,-3.6483,-5.411099999999999,-8.950399999999718,6.0,10.0,6.0,10.0,2.0,18.0
3505,3.6268000000000002,-1.0900999999999998,5.338999999999942,7.0,10.0,12.0,5.0,4.0,21.0
3506,1.5545999999999989,2.9255000000000004,-10.330500000000029,15.0,10.0,14.0,11.0,15.0,40.0
3507,-2.791500000000001,3.5400000000000005,-5.349299999999857,13.0,10.0,12.0,11.0,14.0,37.0
3508,6.956799999999999,2.2211000000000007,-6.057699999999386,13.0,10.0,10.0,13.0,7.0,30.0
3509,2.9688,-4.4307,-0.8299000000006345,4.0,10.0,8.0,6.0,6.0,20.0
3510,1.4067000000000016,2.1891,-4.34939999999915,14.0,10.0,13.0,11.0,7.0,31.0
3511,7.228300000000001,-0.7461999999999991,0.6759999999994761,13.0,10.0,15.0,8.0,7.0,30.0
3512,7.964099999999998,-4.4126,-5.609200000000783,7.0,10.0,10.0,7.0,8.0,25.0
3513,20.8503,-6.632099999999999,47.961199999999735,14.0,10.0,15.0,9.0,12.0,36.0
3514,0.7274000000000012,0.8668000000000008,-8.653299999999945,13.0,10.0,12.0,11.0,13.0,36.0
3515,-3.670900000000003,-5.5701,-15.218500000000859,11.0,10.0,9.0,12.0,13.0,34.0
3516,9.045200000000001,4.212199999999999,-2.330599999999322,11.0,10.0,8.0,13.0,8.0,29.0
3517,-4.891799999999998,0.5448000000000002,-12.851599999999962,7.0,10.0,10.0,7.0,10.0,27.0
