,rewardSum,profit,guessedRightCnt,guessedWrongCnt,skipCnt,guessCnt
65,-1.0,5.0,0.0,1.0,3.0,42.0
66,0.0,-38.0,0.0,0.0,2.0,5.0
67,0.0,0.0,0.0,0.0,1.0,5.0
68,-2.0,-12.0,1.0,3.0,3.0,28.0
69,-1.0,6.0,0.0,1.0,1.0,12.0
70,-1.0,77.0,3.0,4.0,3.0,71.0
71,0.0,-24.0,2.0,2.0,1.0,14.0
72,-1.0,15.0,0.0,1.0,1.0,22.0
73,0.0,206.0,0.0,0.0,1.0,53.0
74,0.0,-21.0,0.0,0.0,2.0,20.0
75,-1.0,1.0,1.0,2.0,1.0,48.0
76,0.0,0.0,0.0,0.0,1.0,1.0
77,0.0,27.0,0.0,0.0,1.0,8.0
78,0.0,0.0,0.0,0.0,1.0,1.0
79,0.0,28.0,0.0,0.0,1.0,42.0
80,1.0,-16.0,2.0,1.0,0.0,71.0
81,0.0,0.0,0.0,0.0,1.0,1.0
82,-1.0,0.0,0.0,1.0,0.0,3.0
83,-2.0,-114.0,2.0,4.0,2.0,27.0
84,0.0,0.0,0.0,0.0,1.0,1.0
85,0.0,-9.0,0.0,0.0,3.0,19.0
86,0.0,-48.0,0.0,0.0,1.0,2.0
87,-2.0,-2.0,0.0,2.0,3.0,71.0
88,1.0,-29.0,1.0,0.0,1.0,12.0
89,1.0,28.0,2.0,1.0,5.0,71.0
90,0.0,26.0,0.0,0.0,1.0,2.0
91,-1.0,-1.0,0.0,1.0,0.0,71.0
92,1.0,14.0,3.0,2.0,5.0,71.0
93,-1.0,12.0,0.0,1.0,0.0,22.0
94,-1.0,-35.0,0.0,1.0,1.0,52.0
95,0.0,0.0,0.0,0.0,2.0,2.0
96,-1.0,4.0,1.0,2.0,0.0,48.0
97,0.0,-57.0,1.0,1.0,1.0,7.0
98,-1.0,12.0,0.0,1.0,5.0,16.0
99,0.0,-12.0,1.0,1.0,3.0,39.0
100,0.0,0.0,0.0,0.0,1.0,1.0
101,0.0,0.0,0.0,0.0,1.0,1.0
102,1.0,0.0,1.0,0.0,0.0,2.0
103,2.0,11.0,2.0,0.0,0.0,19.0
104,0.0,31.0,0.0,0.0,1.0,10.0
105,0.0,-31.0,1.0,1.0,0.0,2.0
106,1.0,-13.0,2.0,1.0,1.0,26.0
107,2.0,2.0,3.0,1.0,1.0,21.0
108,0.0,47.0,0.0,0.0,1.0,27.0
109,0.0,-18.0,1.0,1.0,1.0,14.0
110,1.0,0.0,1.0,0.0,0.0,4.0
111,0.0,-27.0,0.0,0.0,2.0,18.0
112,0.0,17.0,1.0,1.0,1.0,18.0
113,1.0,31.0,1.0,0.0,1.0,4.0
114,1.0,-9.0,1.0,0.0,0.0,19.0
115,3.0,11.0,4.0,1.0,5.0,71.0
116,-1.0,32.0,0.0,1.0,1.0,21.0
117,0.0,16.0,0.0,0.0,2.0,11.0
118,-1.0,-29.0,0.0,1.0,0.0,32.0
119,1.0,15.0,1.0,0.0,1.0,12.0
120,-1.0,-11.0,1.0,2.0,3.0,67.0
121,1.0,50.0,1.0,0.0,1.0,5.0
122,0.0,14.0,0.0,0.0,1.0,36.0
123,0.0,-100.0,1.0,1.0,9.0,33.0
124,0.0,0.0,0.0,0.0,1.0,1.0
125,0.0,57.0,0.0,0.0,1.0,2.0
126,0.0,22.0,0.0,0.0,1.0,28.0
127,0.0,23.0,0.0,0.0,1.0,6.0
128,-1.0,-21.0,0.0,1.0,1.0,10.0
129,0.0,0.0,0.0,0.0,1.0,1.0
130,1.0,-8.0,1.0,0.0,1.0,5.0
131,-1.0,19.0,0.0,1.0,1.0,9.0
132,0.0,0.0,0.0,0.0,1.0,9.0
133,1.0,47.0,2.0,1.0,5.0,49.0
134,1.0,14.0,1.0,0.0,0.0,6.0
135,0.0,0.0,0.0,0.0,2.0,4.0
136,0.0,0.0,0.0,0.0,1.0,3.0
137,0.0,20.0,0.0,0.0,1.0,26.0
138,1.0,0.0,1.0,0.0,1.0,2.0
139,6.0,10.0,6.0,0.0,8.0,40.0
140,-1.0,5.0,0.0,1.0,0.0,2.0
141,0.0,0.0,0.0,0.0,1.0,1.0
142,-2.0,-46.0,0.0,2.0,4.0,67.0
143,-1.0,0.0,2.0,3.0,3.0,71.0
144,0.0,-21.0,0.0,0.0,1.0,6.0
145,-1.0,0.0,0.0,1.0,0.0,3.0
146,1.0,0.0,1.0,0.0,1.0,5.0
147,1.0,3.0,2.0,1.0,2.0,66.0
148,0.0,-25.0,1.0,1.0,3.0,17.0
149,-2.0,20.0,0.0,2.0,1.0,71.0
150,-2.0,-62.0,2.0,4.0,3.0,18.0
151,-1.0,17.0,0.0,1.0,0.0,30.0
152,0.0,-39.0,0.0,0.0,2.0,27.0
153,-1.0,35.0,0.0,1.0,1.0,2.0
154,0.0,24.0,0.0,0.0,1.0,5.0
155,-2.0,-21.0,0.0,2.0,2.0,16.0
156,4.0,20.0,5.0,1.0,2.0,60.0
157,1.0,0.0,1.0,0.0,0.0,2.0
158,0.0,20.0,0.0,0.0,1.0,10.0
159,-2.0,-7.0,0.0,2.0,1.0,21.0
160,0.0,0.0,0.0,0.0,1.0,4.0
161,0.0,-8.0,1.0,1.0,2.0,18.0
162,-1.0,-22.0,0.0,1.0,1.0,9.0
163,1.0,25.0,1.0,0.0,1.0,54.0
164,-1.0,18.0,0.0,1.0,4.0,13.0
165,-1.0,-17.0,0.0,1.0,1.0,4.0
166,1.0,0.0,1.0,0.0,0.0,1.0
167,-2.0,25.0,0.0,2.0,2.0,9.0
168,1.0,18.0,1.0,0.0,0.0,4.0
169,-1.0,0.0,0.0,1.0,0.0,1.0
170,-1.0,6.0,0.0,1.0,1.0,46.0
171,0.0,0.0,0.0,0.0,1.0,1.0
172,0.0,-10.0,0.0,0.0,1.0,11.0
173,0.0,-17.0,0.0,0.0,1.0,9.0
174,1.0,0.0,1.0,0.0,1.0,11.0
175,1.0,0.0,1.0,0.0,0.0,6.0
176,0.0,19.0,0.0,0.0,1.0,40.0
177,-1.0,0.0,0.0,1.0,1.0,5.0
178,1.0,-6.0,1.0,0.0,1.0,18.0
179,0.0,-35.0,0.0,0.0,2.0,5.0
180,-2.0,-22.0,0.0,2.0,0.0,19.0
181,0.0,-18.0,2.0,2.0,1.0,52.0
182,0.0,-31.0,2.0,2.0,0.0,12.0
183,2.0,27.0,3.0,1.0,3.0,23.0
184,1.0,0.0,1.0,0.0,0.0,3.0
185,-1.0,0.0,0.0,1.0,0.0,1.0
186,0.0,0.0,0.0,0.0,1.0,1.0
187,1.0,59.0,1.0,0.0,4.0,42.0
188,1.0,143.0,2.0,1.0,5.0,17.0
189,-1.0,0.0,0.0,1.0,0.0,3.0
190,-1.0,0.0,0.0,1.0,1.0,3.0
191,-3.0,10.0,1.0,4.0,2.0,71.0
192,0.0,0.0,0.0,0.0,1.0,5.0
193,-3.0,18.0,0.0,3.0,2.0,42.0
194,0.0,0.0,0.0,0.0,1.0,2.0
195,-1.0,-19.0,0.0,1.0,4.0,27.0
196,-1.0,-13.0,0.0,1.0,1.0,14.0
197,1.0,-36.0,1.0,0.0,0.0,6.0
198,-1.0,-20.0,0.0,1.0,4.0,57.0
199,2.0,31.0,2.0,0.0,0.0,5.0
200,0.0,31.0,0.0,0.0,1.0,57.0
201,0.0,-34.0,0.0,0.0,2.0,3.0
202,-1.0,0.0,0.0,1.0,0.0,3.0
203,1.0,-10.0,3.0,2.0,2.0,46.0
204,0.0,0.0,0.0,0.0,1.0,2.0
205,-1.0,0.0,0.0,1.0,1.0,4.0
206,0.0,41.0,0.0,0.0,3.0,8.0
207,1.0,11.0,2.0,1.0,2.0,61.0
208,-1.0,0.0,0.0,1.0,0.0,1.0
209,-1.0,187.0,1.0,2.0,5.0,17.0
210,0.0,0.0,0.0,0.0,2.0,4.0
211,0.0,-38.0,0.0,0.0,2.0,24.0
212,0.0,0.0,0.0,0.0,1.0,1.0
213,-2.0,4.0,0.0,2.0,1.0,15.0
214,1.0,26.0,1.0,0.0,0.0,8.0
215,1.0,0.0,1.0,0.0,1.0,4.0
216,0.0,0.0,1.0,1.0,1.0,14.0
217,1.0,-45.0,1.0,0.0,2.0,43.0
218,1.0,0.0,1.0,0.0,0.0,3.0
219,2.0,3.0,2.0,0.0,0.0,48.0
220,0.0,0.0,0.0,0.0,2.0,3.0
221,2.0,31.0,6.0,4.0,7.0,71.0
222,1.0,-27.0,1.0,0.0,1.0,10.0
223,1.0,41.0,2.0,1.0,2.0,43.0
224,-2.0,-23.0,0.0,2.0,1.0,13.0
225,1.0,0.0,1.0,0.0,0.0,6.0
226,-1.0,14.0,0.0,1.0,3.0,19.0
227,1.0,0.0,1.0,0.0,0.0,10.0
228,-1.0,0.0,0.0,1.0,0.0,1.0
229,0.0,0.0,0.0,0.0,1.0,1.0
230,-1.0,0.0,0.0,1.0,0.0,4.0
231,-1.0,-29.0,0.0,1.0,1.0,23.0
232,-1.0,-11.0,0.0,1.0,0.0,7.0
233,0.0,-45.0,1.0,1.0,1.0,12.0
234,0.0,0.0,0.0,0.0,1.0,1.0
235,0.0,46.0,0.0,0.0,1.0,6.0
236,-1.0,10.0,0.0,1.0,3.0,71.0
237,-1.0,0.0,0.0,1.0,0.0,4.0
238,1.0,80.0,5.0,4.0,4.0,71.0
239,0.0,22.0,1.0,1.0,0.0,33.0
240,-1.0,6.0,0.0,1.0,3.0,11.0
241,1.0,0.0,1.0,0.0,1.0,2.0
242,-1.0,0.0,0.0,1.0,0.0,1.0
243,0.0,-22.0,1.0,1.0,4.0,65.0
244,-1.0,-7.0,0.0,1.0,0.0,13.0
245,-1.0,-8.0,0.0,1.0,0.0,9.0
246,2.0,-52.0,2.0,0.0,1.0,40.0
247,-1.0,-43.0,0.0,1.0,1.0,32.0
248,0.0,0.0,0.0,0.0,1.0,6.0
249,1.0,14.0,1.0,0.0,0.0,35.0
250,-1.0,-8.0,0.0,1.0,1.0,47.0
251,-1.0,-33.0,0.0,1.0,0.0,6.0
252,1.0,21.0,1.0,0.0,2.0,30.0
253,-5.0,35.0,1.0,6.0,5.0,67.0
254,1.0,0.0,1.0,0.0,0.0,1.0
255,0.0,-7.0,0.0,0.0,1.0,9.0
256,0.0,0.0,0.0,0.0,3.0,6.0
257,1.0,8.0,2.0,1.0,4.0,10.0
258,0.0,-18.0,1.0,1.0,3.0,38.0
259,-1.0,13.0,0.0,1.0,1.0,31.0
260,1.0,-14.0,2.0,1.0,0.0,23.0
261,0.0,27.0,0.0,0.0,3.0,4.0
262,-1.0,59.0,3.0,4.0,9.0,71.0
263,1.0,-24.0,1.0,0.0,0.0,6.0
264,0.0,0.0,0.0,0.0,1.0,9.0
265,1.0,15.0,1.0,0.0,3.0,17.0
266,0.0,-33.0,0.0,0.0,1.0,6.0
267,1.0,0.0,1.0,0.0,1.0,3.0
268,0.0,12.0,0.0,0.0,1.0,3.0
269,1.0,22.0,2.0,1.0,2.0,34.0
270,1.0,49.0,1.0,0.0,2.0,14.0
271,1.0,-38.0,2.0,1.0,1.0,71.0
272,0.0,20.0,1.0,1.0,2.0,60.0
273,6.0,-17.0,7.0,1.0,2.0,71.0
274,1.0,0.0,1.0,0.0,0.0,3.0
275,-1.0,0.0,0.0,1.0,0.0,1.0
276,-1.0,-7.0,0.0,1.0,2.0,23.0
277,-1.0,13.0,0.0,1.0,0.0,8.0
278,-1.0,31.0,0.0,1.0,0.0,58.0
279,-3.0,-37.0,0.0,3.0,1.0,9.0
280,2.0,-8.0,2.0,0.0,4.0,32.0
281,-1.0,-3.0,0.0,1.0,3.0,59.0
282,0.0,-14.0,1.0,1.0,2.0,9.0
283,0.0,-15.0,0.0,0.0,1.0,21.0
284,0.0,0.0,0.0,0.0,1.0,1.0
285,-1.0,0.0,0.0,1.0,0.0,2.0
286,1.0,-8.0,2.0,1.0,2.0,64.0
287,0.0,15.0,0.0,0.0,1.0,13.0
288,3.0,-274.0,3.0,0.0,2.0,16.0
289,2.0,6.0,2.0,0.0,3.0,15.0
290,1.0,-41.0,2.0,1.0,0.0,11.0
291,0.0,0.0,0.0,0.0,1.0,3.0
292,1.0,-34.0,1.0,0.0,1.0,43.0
293,0.0,9.0,0.0,0.0,1.0,8.0
294,1.0,0.0,1.0,0.0,1.0,9.0
295,-1.0,13.0,0.0,1.0,1.0,10.0
296,1.0,47.0,2.0,1.0,3.0,50.0
297,1.0,-14.0,1.0,0.0,0.0,14.0
298,-1.0,0.0,0.0,1.0,0.0,1.0
299,1.0,0.0,1.0,0.0,1.0,4.0
300,-1.0,0.0,0.0,1.0,0.0,2.0
301,0.0,0.0,0.0,0.0,1.0,1.0
302,0.0,91.0,1.0,1.0,5.0,34.0
303,0.0,-56.0,0.0,0.0,1.0,5.0
304,1.0,0.0,1.0,0.0,0.0,1.0
305,-1.0,0.0,0.0,1.0,0.0,1.0
306,0.0,-316.0,2.0,2.0,2.0,20.0
307,-1.0,-39.0,0.0,1.0,1.0,61.0
308,0.0,0.0,0.0,0.0,1.0,1.0
309,0.0,25.0,0.0,0.0,3.0,16.0
310,0.0,29.0,0.0,0.0,2.0,51.0
311,-2.0,-34.0,0.0,2.0,3.0,20.0
312,0.0,-5.0,0.0,0.0,3.0,8.0
313,1.0,3.0,2.0,1.0,3.0,71.0
314,-1.0,-4.0,0.0,1.0,1.0,33.0
315,1.0,0.0,1.0,0.0,2.0,4.0
316,-1.0,0.0,0.0,1.0,0.0,1.0
317,0.0,-32.0,1.0,1.0,0.0,6.0
318,1.0,-30.0,1.0,0.0,1.0,21.0
319,1.0,-5.0,1.0,0.0,3.0,48.0
320,-1.0,0.0,0.0,1.0,0.0,1.0
321,-1.0,-38.0,0.0,1.0,0.0,18.0
322,-2.0,-11.0,1.0,3.0,0.0,49.0
323,-1.0,10.0,0.0,1.0,3.0,71.0
324,0.0,12.0,1.0,1.0,0.0,20.0
325,-1.0,40.0,0.0,1.0,0.0,10.0
326,-1.0,0.0,0.0,1.0,0.0,1.0
327,0.0,48.0,0.0,0.0,2.0,17.0
328,0.0,0.0,1.0,1.0,0.0,3.0
329,-1.0,-6.0,1.0,2.0,0.0,8.0
330,1.0,-27.0,1.0,0.0,4.0,16.0
331,-3.0,50.0,1.0,4.0,2.0,22.0
332,0.0,0.0,0.0,0.0,1.0,1.0
333,0.0,0.0,1.0,1.0,0.0,3.0
334,-4.0,12.0,0.0,4.0,2.0,71.0
335,0.0,46.0,0.0,0.0,3.0,8.0
336,1.0,0.0,1.0,0.0,0.0,1.0
337,-1.0,19.0,0.0,1.0,1.0,23.0
338,0.0,0.0,0.0,0.0,1.0,2.0
339,-1.0,-24.0,0.0,1.0,0.0,5.0
340,2.0,3.0,2.0,0.0,2.0,6.0
341,1.0,0.0,1.0,0.0,0.0,4.0
342,0.0,21.0,0.0,0.0,1.0,13.0
343,0.0,45.0,1.0,1.0,1.0,71.0
344,1.0,0.0,1.0,0.0,0.0,4.0
345,1.0,37.0,1.0,0.0,0.0,6.0
346,0.0,-58.0,2.0,2.0,0.0,11.0
347,0.0,-20.0,0.0,0.0,1.0,8.0
348,1.0,0.0,1.0,0.0,0.0,2.0
349,1.0,0.0,1.0,0.0,0.0,2.0
350,0.0,21.0,0.0,0.0,1.0,53.0
351,0.0,0.0,0.0,0.0,1.0,2.0
352,-1.0,0.0,0.0,1.0,0.0,1.0
353,-1.0,2.0,1.0,2.0,2.0,71.0
354,0.0,10.0,0.0,0.0,0.0,71.0
355,4.0,-101.0,5.0,1.0,0.0,9.0
356,3.0,9.0,3.0,0.0,1.0,59.0
357,1.0,27.0,1.0,0.0,3.0,71.0
358,-1.0,0.0,0.0,1.0,1.0,5.0
359,-1.0,2.0,0.0,1.0,1.0,71.0
360,0.0,0.0,0.0,0.0,1.0,4.0
361,0.0,8.0,0.0,0.0,1.0,5.0
362,1.0,0.0,1.0,0.0,0.0,2.0
363,0.0,-52.0,1.0,1.0,0.0,36.0
364,0.0,-12.0,1.0,1.0,1.0,11.0
365,0.0,-12.0,1.0,1.0,4.0,35.0
366,0.0,22.0,0.0,0.0,1.0,38.0
367,1.0,49.0,1.0,0.0,1.0,71.0
368,1.0,82.0,2.0,1.0,2.0,71.0
369,3.0,-70.0,4.0,1.0,1.0,71.0
370,0.0,0.0,0.0,0.0,1.0,6.0
371,-3.0,35.0,0.0,3.0,0.0,15.0
372,2.0,51.0,2.0,0.0,2.0,22.0
373,-3.0,-16.0,0.0,3.0,2.0,48.0
374,4.0,175.0,6.0,2.0,4.0,39.0
375,0.0,0.0,0.0,0.0,1.0,1.0
376,1.0,-6.0,1.0,0.0,1.0,43.0
377,0.0,17.0,1.0,1.0,1.0,41.0
378,1.0,21.0,2.0,1.0,1.0,39.0
379,0.0,-15.0,1.0,1.0,1.0,71.0
380,-1.0,14.0,0.0,1.0,1.0,32.0
381,-1.0,0.0,0.0,1.0,1.0,5.0
382,0.0,0.0,1.0,1.0,3.0,5.0
383,-1.0,0.0,0.0,1.0,0.0,3.0
384,-1.0,-16.0,2.0,3.0,6.0,42.0
385,0.0,0.0,1.0,1.0,3.0,71.0
386,-3.0,-8.0,1.0,4.0,5.0,62.0
387,-1.0,1.0,3.0,4.0,5.0,60.0
388,4.0,-9.0,4.0,0.0,0.0,39.0
389,0.0,22.0,0.0,0.0,2.0,13.0
390,-1.0,51.0,0.0,1.0,0.0,2.0
391,1.0,-41.0,2.0,1.0,1.0,71.0
392,4.0,12.0,4.0,0.0,4.0,71.0
393,0.0,-26.0,0.0,0.0,1.0,7.0
394,0.0,5.0,0.0,0.0,1.0,71.0
395,1.0,17.0,1.0,0.0,0.0,4.0
396,0.0,-9.0,0.0,0.0,2.0,6.0
397,-1.0,45.0,0.0,1.0,1.0,7.0
398,0.0,0.0,0.0,0.0,1.0,1.0
399,-1.0,-18.0,0.0,1.0,2.0,11.0
400,0.0,-7.0,0.0,0.0,3.0,8.0
401,1.0,229.0,5.0,4.0,3.0,43.0
402,3.0,78.0,3.0,0.0,2.0,21.0
403,0.0,-39.0,0.0,0.0,1.0,5.0
404,1.0,-44.0,3.0,2.0,3.0,47.0
405,0.0,19.0,0.0,0.0,1.0,7.0
406,1.0,17.0,1.0,0.0,0.0,26.0
407,-1.0,15.0,0.0,1.0,4.0,8.0
408,2.0,0.0,2.0,0.0,1.0,10.0
409,0.0,-27.0,1.0,1.0,2.0,16.0
410,0.0,179.0,2.0,2.0,3.0,62.0
411,0.0,-20.0,0.0,0.0,1.0,7.0
412,0.0,-30.0,0.0,0.0,1.0,26.0
413,0.0,-15.0,0.0,0.0,2.0,68.0
414,-1.0,16.0,0.0,1.0,0.0,17.0
415,0.0,-15.0,0.0,0.0,1.0,22.0
416,3.0,-30.0,3.0,0.0,2.0,9.0
417,0.0,0.0,1.0,1.0,1.0,4.0
418,0.0,-15.0,1.0,1.0,8.0,71.0
419,0.0,62.0,0.0,0.0,5.0,71.0
420,1.0,50.0,3.0,2.0,2.0,58.0
421,1.0,-5.0,2.0,1.0,2.0,24.0
422,1.0,0.0,1.0,0.0,2.0,4.0
423,1.0,-20.0,1.0,0.0,2.0,51.0
424,0.0,21.0,1.0,1.0,2.0,71.0
425,0.0,-39.0,1.0,1.0,2.0,9.0
426,0.0,0.0,0.0,0.0,1.0,1.0
427,1.0,-11.0,1.0,0.0,0.0,15.0
428,1.0,0.0,1.0,0.0,0.0,4.0
429,2.0,-28.0,2.0,0.0,2.0,9.0
430,0.0,0.0,0.0,0.0,1.0,1.0
431,1.0,40.0,1.0,0.0,1.0,6.0
432,0.0,0.0,0.0,0.0,1.0,2.0
433,-3.0,0.0,0.0,3.0,0.0,71.0
434,0.0,86.0,2.0,2.0,2.0,18.0
435,0.0,60.0,1.0,1.0,2.0,16.0
436,-1.0,-15.0,0.0,1.0,1.0,19.0
437,2.0,-31.0,2.0,0.0,0.0,7.0
438,-1.0,-11.0,0.0,1.0,0.0,2.0
439,2.0,27.0,3.0,1.0,3.0,39.0
440,0.0,39.0,0.0,0.0,1.0,9.0
441,-1.0,69.0,1.0,2.0,6.0,71.0
442,0.0,-44.0,0.0,0.0,2.0,8.0
443,-1.0,51.0,1.0,2.0,1.0,25.0
444,0.0,9.0,0.0,0.0,1.0,71.0
445,0.0,49.0,0.0,0.0,2.0,3.0
446,0.0,0.0,0.0,0.0,1.0,2.0
447,-2.0,0.0,0.0,2.0,1.0,6.0
448,1.0,30.0,3.0,2.0,6.0,39.0
449,-1.0,0.0,0.0,1.0,0.0,1.0
450,1.0,0.0,1.0,0.0,0.0,1.0
451,1.0,164.0,1.0,0.0,4.0,17.0
452,-1.0,14.0,0.0,1.0,1.0,20.0
453,1.0,15.0,1.0,0.0,0.0,30.0
454,0.0,12.0,1.0,1.0,3.0,71.0
455,1.0,0.0,1.0,0.0,0.0,2.0
456,2.0,71.0,3.0,1.0,4.0,28.0
457,-1.0,-34.0,0.0,1.0,6.0,71.0
458,0.0,16.0,0.0,0.0,1.0,9.0
459,0.0,-11.0,0.0,0.0,1.0,14.0
460,2.0,15.0,2.0,0.0,1.0,10.0
461,0.0,-24.0,0.0,0.0,1.0,3.0
462,1.0,0.0,1.0,0.0,1.0,3.0
463,1.0,-7.0,1.0,0.0,1.0,71.0
464,-2.0,-21.0,0.0,2.0,3.0,41.0
465,1.0,0.0,1.0,0.0,1.0,2.0
466,0.0,25.0,0.0,0.0,1.0,10.0
467,2.0,-18.0,2.0,0.0,2.0,18.0
468,-1.0,-32.0,0.0,1.0,1.0,3.0
469,1.0,36.0,1.0,0.0,2.0,47.0
470,0.0,0.0,0.0,0.0,1.0,1.0
471,-1.0,0.0,0.0,1.0,0.0,1.0
472,-2.0,-47.0,1.0,3.0,1.0,71.0
473,0.0,0.0,1.0,1.0,1.0,8.0
474,-1.0,43.0,1.0,2.0,2.0,71.0
475,-1.0,-9.0,0.0,1.0,1.0,38.0
476,1.0,-18.0,1.0,0.0,3.0,36.0
477,1.0,27.0,1.0,0.0,2.0,8.0
478,-1.0,-57.0,1.0,2.0,1.0,63.0
479,-1.0,30.0,0.0,1.0,1.0,20.0
480,0.0,-64.0,0.0,0.0,1.0,3.0
481,0.0,-5.0,0.0,0.0,1.0,71.0
482,0.0,0.0,0.0,0.0,2.0,3.0
483,1.0,20.0,1.0,0.0,1.0,24.0
484,0.0,0.0,0.0,0.0,1.0,1.0
485,0.0,37.0,0.0,0.0,2.0,34.0
486,1.0,-40.0,1.0,0.0,0.0,4.0
487,-1.0,6.0,0.0,1.0,0.0,11.0
488,0.0,39.0,0.0,0.0,1.0,2.0
489,2.0,30.0,2.0,0.0,2.0,6.0
490,-2.0,0.0,0.0,2.0,0.0,3.0
491,-1.0,10.0,0.0,1.0,0.0,19.0
492,0.0,20.0,0.0,0.0,2.0,8.0
493,-2.0,-9.0,0.0,2.0,1.0,21.0
494,0.0,-31.0,0.0,0.0,1.0,7.0
495,-2.0,22.0,0.0,2.0,6.0,28.0
496,1.0,-10.0,1.0,0.0,2.0,10.0
497,1.0,-13.0,1.0,0.0,0.0,13.0
498,1.0,0.0,1.0,0.0,0.0,2.0
499,0.0,0.0,0.0,0.0,1.0,3.0
500,0.0,-6.0,1.0,1.0,1.0,71.0
501,0.0,0.0,0.0,0.0,1.0,2.0
502,1.0,-8.0,1.0,0.0,1.0,9.0
503,-1.0,-1.0,3.0,4.0,3.0,49.0
504,0.0,52.0,0.0,0.0,1.0,14.0
505,1.0,-56.0,1.0,0.0,2.0,71.0
506,0.0,-19.0,0.0,0.0,2.0,6.0
507,-2.0,38.0,1.0,3.0,1.0,25.0
508,1.0,43.0,5.0,4.0,4.0,71.0
509,-1.0,-22.0,1.0,2.0,2.0,17.0
510,-1.0,-18.0,0.0,1.0,2.0,10.0
511,-1.0,-80.0,0.0,1.0,2.0,49.0
512,-1.0,0.0,0.0,1.0,0.0,1.0
513,-1.0,26.0,0.0,1.0,0.0,31.0
514,1.0,0.0,1.0,0.0,0.0,3.0
515,-2.0,95.0,1.0,3.0,1.0,71.0
516,0.0,0.0,0.0,0.0,1.0,2.0
517,-1.0,-12.0,0.0,1.0,0.0,7.0
518,0.0,8.0,0.0,0.0,1.0,2.0
519,-1.0,2.0,1.0,2.0,5.0,44.0
520,1.0,-14.0,2.0,1.0,3.0,20.0
521,-1.0,15.0,0.0,1.0,2.0,28.0
