,sumPercent,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,-2.4863999999999997,0.19870000000000002,-6.237699999999677,4.0,10.0,10.0,4.0,7.0,22.0
1,0.12950000000000017,1.1844000000000001,-5.3125,8.0,10.0,9.0,9.0,3.0,21.0
2,3.8783999999999996,-2.8641000000000005,-4.3122999999995955,6.0,10.0,8.0,8.0,3.0,19.0
3,-7.1889,0.8738000000000004,-4.720400000000154,4.0,10.0,9.0,5.0,2.0,16.0
4,1.222500000000001,-1.0956000000000001,-6.7674000000006345,9.0,10.0,12.0,7.0,10.0,29.0
5,-0.7086999999999994,-2.0506,-3.440099999999802,7.0,10.0,6.0,11.0,2.0,19.0
6,2.0183999999999997,-1.6312,-3.22439999999915,7.0,10.0,6.0,11.0,7.0,24.0
7,-3.4133,-0.7630999999999999,-5.229400000000169,12.0,10.0,9.0,13.0,11.0,33.0
8,5.296299999999999,-2.6414999999999997,-4.038000000000466,5.0,10.0,8.0,7.0,13.0,28.0
9,8.110400000000002,-2.4457999999999998,-5.315899999999601,12.0,10.0,11.0,11.0,9.0,31.0
10,-12.325700000000001,1.0765000000000002,-6.859000000000378,6.0,10.0,12.0,4.0,9.0,25.0
11,8.030900000000004,5.077,-4.616299999999683,10.0,10.0,12.0,8.0,10.0,30.0
12,-0.2825999999999995,-0.5741,-4.009400000000824,7.0,10.0,7.0,10.0,10.0,27.0
13,6.893900000000002,1.1498000000000004,-4.698500000000422,6.0,10.0,12.0,4.0,9.0,25.0
14,9.9315,-1.2234000000000003,-4.506900000000314,6.0,10.0,10.0,6.0,13.0,29.0
15,-2.007600000000001,2.3291,-7.866799999999785,8.0,10.0,11.0,7.0,4.0,22.0
16,1.9290999999999965,5.873200000000001,-5.21730000000025,13.0,10.0,12.0,11.0,7.0,30.0
17,-0.1615000000000002,-3.2208999999999994,-4.083199999999124,10.0,10.0,7.0,13.0,11.0,31.0
18,-4.006300000000001,-0.1460999999999999,-5.178599999999278,14.0,10.0,9.0,15.0,7.0,31.0
19,4.775699999999999,-2.1233000000000004,-5.281800000000658,12.0,10.0,11.0,11.0,9.0,31.0
20,3.7898999999999994,-0.25480000000000014,-4.912099999999555,8.0,10.0,10.0,8.0,6.0,24.0
21,6.531800000000004,9.603299999999999,-13.718600000000151,24.0,10.0,24.0,10.0,22.0,56.0
22,-0.9250999999999987,-4.9963,-2.044400000000678,8.0,10.0,5.0,13.0,13.0,31.0
