,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,-1.5299999999999998,-30.0,1.0,2.0,3.0,0.0,77.0,80.0
1,1.33,25.0,6.0,2.0,8.0,0.0,70.0,78.0
2,-1.4499999999999997,-8.0,2.0,2.0,4.0,0.0,75.0,79.0
3,1.3799999999999997,42.0,6.0,5.0,12.0,0.0,59.0,71.0
4,1.59,-36.0,9.0,7.0,16.0,0.0,60.0,76.0
5,0.4300000000000002,-20.0,9.0,7.0,16.0,0.0,56.0,72.0
6,-2.0,-2.0,2.0,3.0,5.0,0.0,67.0,72.0
7,-4.92,-260.0,2.0,7.0,9.0,0.0,71.0,80.0
8,-1.9899999999999998,2.0,3.0,4.0,7.0,0.0,64.0,71.0
9,-4.21,-248.0,5.0,5.0,10.0,0.0,65.0,75.0
10,-1.5400000000000003,14.0,6.0,6.0,12.0,0.0,66.0,78.0
11,2.4800000000000004,-69.0,8.0,2.0,10.0,0.0,64.0,74.0
12,-1.0499999999999998,-31.0,2.0,1.0,3.0,0.0,76.0,79.0
13,-0.45999999999999996,76.0,5.0,5.0,10.0,0.0,62.0,72.0
14,1.77,70.0,8.0,8.0,16.0,0.0,57.0,73.0
15,-4.7299999999999995,-306.0,4.0,7.0,11.0,0.0,61.0,72.0
16,-1.36,-109.0,7.0,7.0,14.0,0.0,65.0,79.0
17,1.51,27.0,8.0,5.0,14.0,0.0,65.0,79.0
18,1.7499999999999998,499.0,9.0,9.0,18.0,0.0,58.0,76.0
19,-4.66,-242.0,4.0,6.0,10.0,0.0,61.0,71.0
20,-0.39,3.0,3.0,3.0,6.0,0.0,71.0,77.0
21,0.7199999999999998,305.0,9.0,8.0,17.0,0.0,57.0,74.0
22,-1.7399999999999998,-1.0,2.0,2.0,4.0,0.0,75.0,79.0
23,1.919999999999999,-40.0,10.0,10.0,20.0,0.0,54.0,74.0
24,0.7599999999999999,91.0,7.0,9.0,16.0,0.0,62.0,78.0
25,1.7299999999999998,60.0,10.0,5.0,16.0,0.0,56.0,72.0
26,0.7,40.0,5.0,1.0,6.0,0.0,72.0,78.0
27,2.41,28.0,10.0,8.0,18.0,0.0,61.0,79.0
28,2.18,1712.0,15.0,10.0,26.0,0.0,37.0,63.0
29,-0.16000000000000003,-24.0,11.0,10.0,21.0,0.0,19.0,40.0
30,-1.39,-78.0,9.0,10.0,19.0,0.0,17.0,36.0
