,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,-0.5900000000000001,0.0,11.0,10.0,12.0,10.0,21.0,42.0
1,2.14,0.0,19.0,10.0,18.0,12.0,27.0,56.0
2,1.5800000000000003,0.0,15.0,10.0,16.0,9.0,21.0,46.0
3,-3.08,0.0,5.0,10.0,9.0,7.0,11.0,27.0
4,2.3300000000000005,0.0,11.0,10.0,10.0,12.0,18.0,39.0
5,0.20999999999999974,0.0,11.0,10.0,14.0,7.0,25.0,46.0
6,2.42,0.0,18.0,10.0,11.0,17.0,21.0,49.0
7,-0.87,0.0,9.0,10.0,8.0,12.0,22.0,41.0
8,0.21000000000000005,0.0,16.0,10.0,9.0,17.0,24.0,50.0
9,-0.8500000000000001,0.0,3.0,10.0,7.0,7.0,8.0,21.0
10,2.8300000000000005,0.0,10.0,10.0,8.0,12.0,23.0,43.0
11,-2.08,0.0,7.0,10.0,9.0,9.0,28.0,46.0
12,-3.58,0.0,4.0,10.0,10.0,5.0,7.0,21.0
13,0.6500000000000002,0.0,8.0,10.0,15.0,4.0,21.0,39.0
14,-3.87,0.0,8.0,10.0,8.0,10.0,9.0,27.0
15,1.5099999999999998,0.0,7.0,10.0,8.0,9.0,12.0,29.0
16,0.3600000000000001,0.0,13.0,10.0,10.0,13.0,15.0,38.0
17,0.12000000000000016,0.0,9.0,10.0,9.0,10.0,12.0,31.0
18,-3.3899999999999997,0.0,6.0,10.0,5.0,11.0,23.0,39.0
19,0.5499999999999998,0.0,9.0,10.0,8.0,12.0,16.0,36.0
20,-4.010000000000002,0.0,13.0,10.0,11.0,14.0,33.0,57.0
21,-2.7799999999999994,0.0,9.0,10.0,7.0,12.0,14.0,33.0
22,-0.16999999999999993,0.0,11.0,10.0,11.0,10.0,13.0,34.0
23,-1.0499999999999998,0.0,6.0,10.0,6.0,11.0,15.0,31.0
24,1.55,0.0,14.0,10.0,13.0,12.0,21.0,45.0
25,0.3199999999999996,0.0,14.0,10.0,14.0,11.0,17.0,42.0
26,-1.4700000000000002,0.0,3.0,10.0,8.0,6.0,12.0,25.0
27,-0.6399999999999999,0.0,8.0,10.0,11.0,7.0,18.0,36.0
28,-2.31,0.0,8.0,10.0,7.0,11.0,23.0,41.0
29,-1.33,0.0,7.0,10.0,9.0,9.0,15.0,32.0
30,-3.26,0.0,3.0,10.0,5.0,8.0,24.0,37.0
31,0.17000000000000015,0.0,10.0,10.0,6.0,14.0,23.0,43.0
32,-0.1299999999999999,0.0,16.0,10.0,12.0,15.0,19.0,45.0
