,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,0.19999999999999996,0.0,10.0,10.0,9.0,11.0,16.0,36.0
1,4.68,0.0,11.0,10.0,8.0,13.0,9.0,30.0
2,-0.6300000000000002,0.0,10.0,10.0,12.0,8.0,13.0,33.0
3,-2.2699999999999996,0.0,6.0,10.0,10.0,6.0,12.0,28.0
4,-4.119999999999999,0.0,10.0,10.0,13.0,7.0,13.0,33.0
5,-7.95,0.0,2.0,10.0,3.0,9.0,8.0,20.0
6,2.64,0.0,16.0,10.0,15.0,11.0,9.0,35.0
7,-4.25,0.0,5.0,10.0,9.0,6.0,9.0,24.0
8,-2.8000000000000003,0.0,14.0,10.0,14.0,10.0,12.0,36.0
9,-3.6499999999999995,0.0,6.0,10.0,11.0,5.0,3.0,19.0
10,3.949999999999999,0.0,15.0,10.0,6.0,19.0,15.0,40.0
11,-1.5499999999999992,0.0,9.0,10.0,11.0,8.0,12.0,31.0
12,-4.1899999999999995,0.0,8.0,10.0,8.0,10.0,7.0,25.0
13,-3.019999999999999,0.0,15.0,10.0,13.0,12.0,15.0,40.0
14,2.990000000000001,0.0,10.0,10.0,5.0,15.0,8.0,28.0
15,1.1,0.0,5.0,10.0,7.0,8.0,4.0,19.0
16,-1.6400000000000001,0.0,5.0,10.0,5.0,10.0,4.0,19.0
17,1.12,0.0,8.0,10.0,8.0,10.0,9.0,27.0
18,-3.630000000000001,0.0,10.0,10.0,10.0,10.0,12.0,32.0
19,-1.3399999999999999,0.0,4.0,10.0,8.0,6.0,8.0,22.0
20,-1.63,0.0,8.0,10.0,8.0,10.0,6.0,24.0
21,24.5,0.0,27.0,10.0,18.0,19.0,22.0,59.0
22,-1.1500000000000001,0.0,10.0,10.0,6.0,14.0,13.0,33.0
23,-0.36000000000000004,0.0,5.0,10.0,7.0,8.0,5.0,20.0
24,-1.7999999999999994,0.0,10.0,10.0,10.0,10.0,12.0,32.0
25,-1.0700000000000007,0.0,13.0,10.0,9.0,14.0,9.0,32.0
26,9.09,0.0,15.0,10.0,9.0,16.0,11.0,36.0
27,-4.31,0.0,10.0,10.0,6.0,14.0,15.0,35.0
28,8.34,0.0,23.0,10.0,16.0,17.0,14.0,47.0
29,-1.79,0.0,7.0,10.0,9.0,8.0,10.0,27.0
30,4.07,0.0,12.0,10.0,13.0,9.0,19.0,41.0
31,9.17,0.0,28.0,10.0,15.0,23.0,19.0,57.0
32,-2.9299999999999997,0.0,10.0,10.0,8.0,12.0,8.0,28.0
33,5.67,0.0,16.0,10.0,11.0,15.0,12.0,38.0
34,21.77,0.0,16.0,10.0,14.0,12.0,12.0,38.0
35,0.8900000000000001,0.0,12.0,10.0,14.0,8.0,8.0,30.0
36,11.350000000000001,0.0,19.0,10.0,16.0,13.0,15.0,44.0
37,-6.1899999999999995,0.0,10.0,10.0,9.0,11.0,4.0,24.0
38,-0.45,0.0,12.0,10.0,8.0,14.0,14.0,36.0
39,-3.27,0.0,9.0,10.0,11.0,8.0,10.0,29.0
40,11.879999999999999,0.0,18.0,10.0,12.0,16.0,14.0,42.0
41,0.8199999999999995,0.0,5.0,10.0,5.0,10.0,7.0,22.0
42,2.34,0.0,15.0,10.0,11.0,14.0,6.0,31.0
43,-2.1499999999999995,0.0,6.0,10.0,10.0,6.0,6.0,22.0
44,3.049999999999999,0.0,11.0,10.0,5.0,16.0,3.0,24.0
45,-2.8500000000000014,0.0,9.0,10.0,7.0,12.0,4.0,23.0
46,-4.54,0.0,7.0,10.0,5.0,12.0,7.0,24.0
47,-4.0200000000000005,0.0,7.0,10.0,11.0,6.0,6.0,23.0
48,0.51,0.0,9.0,10.0,12.0,7.0,9.0,28.0
49,-4.430000000000001,0.0,8.0,10.0,7.0,11.0,6.0,24.0
50,1.82,0.0,8.0,10.0,13.0,5.0,14.0,32.0
51,0.8500000000000001,0.0,9.0,10.0,7.0,12.0,8.0,27.0
52,1.3400000000000003,0.0,10.0,10.0,11.0,9.0,12.0,32.0
53,4.360000000000001,0.0,13.0,10.0,10.0,13.0,12.0,35.0
54,-1.1799999999999997,0.0,9.0,10.0,6.0,13.0,10.0,29.0
55,3.76,0.0,17.0,10.0,8.0,19.0,13.0,40.0
56,3.96,0.0,9.0,10.0,12.0,7.0,13.0,32.0
57,1.09,0.0,12.0,10.0,16.0,6.0,12.0,34.0
58,3.8199999999999994,0.0,11.0,10.0,11.0,10.0,6.0,27.0
59,3.3399999999999994,0.0,16.0,10.0,12.0,14.0,14.0,40.0
60,-3.54,0.0,7.0,10.0,6.0,11.0,2.0,19.0
61,2.0999999999999988,0.0,12.0,10.0,6.0,16.0,2.0,24.0
62,1.2099999999999997,0.0,12.0,10.0,13.0,9.0,11.0,33.0
63,-0.8499999999999999,0.0,6.0,10.0,6.0,10.0,14.0,30.0
64,-7.779999999999999,0.0,8.0,10.0,6.0,12.0,9.0,27.0
65,-3.8899999999999997,0.0,16.0,10.0,13.0,13.0,17.0,43.0
66,0.8300000000000003,0.0,8.0,10.0,7.0,11.0,11.0,29.0
67,4.140000000000002,0.0,16.0,10.0,14.0,12.0,8.0,34.0
68,-4.68,0.0,8.0,10.0,10.0,8.0,7.0,25.0
69,-1.9199999999999977,0.0,9.0,10.0,9.0,10.0,13.0,32.0
70,-0.57,0.0,5.0,10.0,9.0,6.0,5.0,20.0
71,-4.160000000000001,0.0,9.0,10.0,10.0,9.0,6.0,25.0
72,-5.05,0.0,8.0,10.0,11.0,9.0,7.0,27.0
73,5.7,0.0,24.0,10.0,18.0,16.0,21.0,55.0
74,1.22,0.0,7.0,10.0,9.0,8.0,5.0,22.0
75,-6.98,0.0,6.0,10.0,8.0,9.0,7.0,24.0
76,2.44,0.0,10.0,10.0,9.0,11.0,10.0,30.0
77,2.0300000000000002,0.0,12.0,10.0,11.0,11.0,17.0,39.0
78,-5.640000000000001,0.0,2.0,10.0,7.0,5.0,13.0,25.0
79,-2.5700000000000003,0.0,7.0,10.0,8.0,9.0,8.0,25.0
80,0.8800000000000006,0.0,13.0,10.0,15.0,8.0,15.0,38.0
81,0.20000000000000018,0.0,17.0,10.0,14.0,13.0,15.0,42.0
82,21.72,0.0,9.0,10.0,9.0,10.0,8.0,27.0
83,17.259999999999998,0.0,14.0,10.0,11.0,13.0,16.0,40.0
84,-0.1200000000000001,0.0,13.0,10.0,10.0,13.0,10.0,33.0
85,-0.85,0.0,7.0,10.0,11.0,6.0,8.0,25.0
86,-1.7400000000000002,0.0,9.0,10.0,10.0,9.0,11.0,30.0
87,-0.44000000000000083,0.0,11.0,10.0,8.0,13.0,7.0,28.0
88,3.18,0.0,13.0,10.0,12.0,11.0,27.0,50.0
89,-2.3899999999999997,0.0,6.0,10.0,7.0,9.0,15.0,31.0
90,-4.859999999999999,0.0,4.0,10.0,6.0,8.0,7.0,21.0
91,-1.1700000000000006,0.0,6.0,10.0,10.0,6.0,9.0,25.0
92,-0.8699999999999999,0.0,9.0,10.0,10.0,9.0,7.0,26.0
93,-1.5999999999999996,0.0,8.0,10.0,8.0,10.0,8.0,26.0
94,-7.8500000000000005,0.0,4.0,10.0,7.0,7.0,4.0,18.0
95,-4.519999999999999,0.0,11.0,10.0,12.0,9.0,12.0,33.0
96,-6.58,0.0,5.0,10.0,5.0,10.0,7.0,22.0
97,-15.440000000000001,0.0,4.0,10.0,9.0,5.0,7.0,21.0
98,4.61,0.0,13.0,10.0,14.0,9.0,16.0,39.0
99,-0.7800000000000001,0.0,4.0,10.0,10.0,4.0,7.0,21.0
100,-4.079999999999999,0.0,3.0,10.0,3.0,10.0,7.0,20.0
101,-0.5999999999999999,0.0,4.0,10.0,6.0,8.0,10.0,24.0
102,11.209999999999997,0.0,16.0,10.0,10.0,16.0,17.0,43.0
103,0.9199999999999999,0.0,13.0,10.0,10.0,13.0,12.0,35.0
104,-0.02999999999999986,0.0,15.0,10.0,12.0,13.0,10.0,35.0
105,-5.289999999999999,0.0,6.0,10.0,9.0,7.0,11.0,27.0
106,-11.99,0.0,6.0,10.0,8.0,8.0,8.0,24.0
107,-3.5500000000000003,0.0,2.0,10.0,7.0,5.0,11.0,23.0
108,4.930000000000001,0.0,16.0,10.0,8.0,18.0,18.0,44.0
109,0.33000000000000007,0.0,7.0,10.0,12.0,5.0,8.0,25.0
110,6.98,0.0,14.0,10.0,13.0,11.0,7.0,31.0
111,-1.7799999999999998,0.0,6.0,10.0,13.0,3.0,12.0,28.0
112,1.36,0.0,10.0,10.0,6.0,14.0,3.0,23.0
113,-2.03,0.0,9.0,10.0,10.0,9.0,6.0,25.0
114,12.78,0.0,17.0,10.0,12.0,15.0,9.0,36.0
115,-0.4100000000000006,0.0,9.0,10.0,10.0,9.0,13.0,32.0
116,-28.810000000000002,0.0,3.0,10.0,7.0,6.0,9.0,22.0
117,0.5500000000000002,0.0,7.0,10.0,12.0,5.0,13.0,30.0
