,sumPercent,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
0,-15.677700000000009,11.724800000000002,-1.624100000000908,89.0,77.0,100.0,66.0,1.0,167.0
1,-1.1055000000000241,-1.5466999999999993,0.8660999999992782,83.0,75.0,81.0,77.0,8.0,167.0
2,0.9169999999999838,9.592099999999997,0.23669999999947322,85.0,79.0,100.0,64.0,3.0,167.0
3,-9.09670000000002,8.587299999999999,1.321700000000419,88.0,76.0,97.0,67.0,2.0,167.0
4,1.1573999999999955,9.202300000000001,0.256600000000617,87.0,77.0,92.0,72.0,1.0,167.0
5,-3.388400000000022,1.1005000000000003,1.0169999999998254,82.0,76.0,83.0,75.0,8.0,167.0
6,-8.562200000000026,8.718700000000002,1.0625999999992928,89.0,75.0,99.0,65.0,2.0,167.0
7,1.174199999999999,12.518500000000001,1.4084000000002561,94.0,71.0,98.0,67.0,1.0,167.0
8,7.113399999999999,7.7137,5.8531999999995605,82.0,82.0,93.0,71.0,2.0,167.0
9,7.600000000000001,1.9452999999999996,3.5169000000005326,83.0,80.0,91.0,72.0,3.0,167.0
10,9.521999999999998,6.674800000000001,3.6831999999994878,79.0,85.0,94.0,70.0,2.0,167.0
11,6.536600000000011,4.839400000000002,3.915399999999863,85.0,80.0,101.0,64.0,2.0,167.0
12,3.2271000000000036,6.9748,0.7793999999994412,89.0,77.0,101.0,65.0,1.0,167.0
13,-1.7868999999999922,3.7763,3.496999999999389,87.0,77.0,86.0,78.0,2.0,167.0
14,7.113399999999999,7.7137,5.8531999999995605,82.0,82.0,93.0,71.0,2.0,167.0
15,2.248999999999988,-1.6521000000000001,1.9478999999992084,81.0,78.0,86.0,73.0,7.0,167.0
16,1.3755000000000024,5.0116,0.818199999999706,88.0,78.0,87.0,79.0,1.0,167.0
17,1.4093000000000124,9.3688,-0.36559999999917636,87.0,79.0,102.0,64.0,1.0,167.0
18,5.527599999999971,1.3357999999999959,-1.3752999999996973,93.0,72.0,83.0,82.0,1.0,167.0
19,-1.1219999999999963,2.6774000000000013,0.6510999999991327,81.0,78.0,92.0,67.0,7.0,167.0
20,0.30379999999999185,2.375000000000001,0.6990000000005239,81.0,85.0,83.0,83.0,1.0,167.0
21,6.856999999999978,-0.7091000000000041,-1.7458000000005995,91.0,73.0,78.0,86.0,2.0,167.0
22,5.067499999999999,0.7788999999999997,1.4668999999994412,87.0,78.0,91.0,74.0,2.0,167.0
23,-11.741200000000024,7.6521,0.9104000000006636,92.0,73.0,97.0,68.0,1.0,167.0
24,9.460800000000003,6.529300000000003,5.966500000000451,82.0,83.0,92.0,73.0,1.0,167.0
25,-2.0349999999999966,2.6774000000000013,0.6209999999991851,81.0,78.0,92.0,67.0,7.0,167.0
26,-1.104000000000024,-0.551199999999999,1.03650000000016,82.0,76.0,84.0,74.0,8.0,167.0
