Date,Close
2018-10-04 12-AM,219.01
2018-10-03 11-PM,217.32
2018-10-03 10-PM,214.78
2018-10-03 09-PM,216.86
2018-10-03 08-PM,216.94
2018-10-03 07-PM,218.3
2018-10-03 06-PM,219.39
2018-10-03 05-PM,220.21
2018-10-03 04-PM,219.9
2018-10-03 03-PM,220.9
2018-10-03 02-PM,217.51
2018-10-03 01-PM,217.01
2018-10-03 12-PM,219.15
2018-10-03 11-AM,218.54
2018-10-03 10-AM,217.9
2018-10-03 09-AM,216.2
2018-10-03 08-AM,216.78
2018-10-03 07-AM,218.02
2018-10-03 06-AM,218.07
2018-10-03 05-AM,218.02
2018-10-03 04-AM,217.19
2018-10-03 03-AM,219.61
2018-10-03 02-AM,223.21
2018-10-03 01-AM,224.71
2018-10-03 12-AM,224.85
2018-10-02 11-PM,226.27
2018-10-02 10-PM,225.65
2018-10-02 09-PM,225.01
2018-10-02 08-PM,225.51
2018-10-02 07-PM,225.59
2018-10-02 06-PM,225.35
2018-10-02 05-PM,224.9
2018-10-02 04-PM,226.23
2018-10-02 03-PM,225.68
2018-10-02 02-PM,227.4
2018-10-02 01-PM,227.06
2018-10-02 12-PM,227.51
2018-10-02 11-AM,228.13
2018-10-02 10-AM,227.12
2018-10-02 09-AM,228.5
2018-10-02 08-AM,228.51
2018-10-02 07-AM,228.5
2018-10-02 06-AM,229.54
2018-10-02 05-AM,229.46
2018-10-02 04-AM,229.47
2018-10-02 03-AM,230.25
2018-10-02 02-AM,229.54
2018-10-02 01-AM,229.71
2018-10-02 12-AM,230.4
2018-10-01 11-PM,230.23
2018-10-01 10-PM,230.08
2018-10-01 09-PM,228.72
2018-10-01 08-PM,228.74
2018-10-01 07-PM,229.72
2018-10-01 06-PM,229.1
2018-10-01 05-PM,227.56
2018-10-01 04-PM,227.09
2018-10-01 03-PM,226.76
2018-10-01 02-PM,227.3
2018-10-01 01-PM,229.58
2018-10-01 12-PM,228.85
2018-10-01 11-AM,227.72
2018-10-01 10-AM,230.1
2018-10-01 09-AM,231.53
2018-10-01 08-AM,228.73
2018-10-01 07-AM,230.43
2018-10-01 06-AM,230.45
2018-10-01 05-AM,230.69
2018-10-01 04-AM,232.3
2018-10-01 03-AM,232.17
2018-10-01 02-AM,233.2
2018-10-01 01-AM,232.61
2018-10-01 12-AM,232.27
2018-09-30 11-PM,233.14
2018-09-30 10-PM,228.12
2018-09-30 09-PM,228.15
2018-09-30 08-PM,232.47
2018-09-30 07-PM,232.4
2018-09-30 06-PM,232.89
2018-09-30 05-PM,234.16
2018-09-30 04-PM,233.47
2018-09-30 03-PM,237.13
2018-09-30 02-PM,235.27
2018-09-30 01-PM,235.37
2018-09-30 12-PM,235.2
2018-09-30 11-AM,236.78
2018-09-30 10-AM,232.69
2018-09-30 09-AM,231.77
2018-09-30 08-AM,231.2
2018-09-30 07-AM,231.68
2018-09-30 06-AM,230.51
2018-09-30 05-AM,229.62
2018-09-30 04-AM,230.89
2018-09-30 03-AM,229.99
2018-09-30 02-AM,231.97
2018-09-30 01-AM,230.47
2018-09-30 12-AM,231.01
2018-09-29 11-PM,231.58
2018-09-29 10-PM,230.7
