Date,Close
2018-10-07 04-PM,6539.0
2018-10-07 03-PM,6526.16
2018-10-07 02-PM,6529.0
2018-10-07 01-PM,6520.0
2018-10-07 12-PM,6514.18
2018-10-07 11-AM,6515.0
2018-10-07 10-AM,6521.08
2018-10-07 09-AM,6516.0
2018-10-07 08-AM,6535.01
2018-10-07 07-AM,6547.33
2018-10-07 06-AM,6547.32
2018-10-07 05-AM,6546.44
2018-10-07 04-AM,6554.0
2018-10-07 03-AM,6554.99
2018-10-07 02-AM,6554.72
2018-10-07 01-AM,6554.01
2018-10-07 12-AM,6552.43
2018-10-06 11-PM,6545.0
2018-10-06 10-PM,6557.0
2018-10-06 09-PM,6551.89
2018-10-06 08-PM,6540.0
2018-10-06 07-PM,6541.75
2018-10-06 06-PM,6556.0
2018-10-06 05-PM,6549.5
2018-10-06 04-PM,6558.64
2018-10-06 03-PM,6542.57
2018-10-06 02-PM,6545.04
2018-10-06 01-PM,6551.74
2018-10-06 12-PM,6547.2
2018-10-06 11-AM,6564.33
2018-10-06 10-AM,6564.63
2018-10-06 09-AM,6565.0
2018-10-06 08-AM,6572.75
2018-10-06 07-AM,6572.0
2018-10-06 06-AM,6574.95
2018-10-06 05-AM,6570.43
2018-10-06 04-AM,6567.18
2018-10-06 03-AM,6561.8
2018-10-06 02-AM,6579.99
2018-10-06 01-AM,6576.4
2018-10-06 12-AM,6593.94
2018-10-05 11-PM,6585.0
2018-10-05 10-PM,6556.0
2018-10-05 09-PM,6539.09
2018-10-05 08-PM,6543.05
2018-10-05 07-PM,6534.0
2018-10-05 06-PM,6534.51
2018-10-05 05-PM,6539.98
2018-10-05 04-PM,6547.41
2018-10-05 03-PM,6544.15
2018-10-05 02-PM,6543.22
2018-10-05 01-PM,6536.29
2018-10-05 12-PM,6538.01
2018-10-05 11-AM,6533.36
2018-10-05 10-AM,6530.0
2018-10-05 09-AM,6528.83
2018-10-05 08-AM,6531.67
2018-10-05 07-AM,6549.06
2018-10-05 06-AM,6537.1
2018-10-05 05-AM,6537.53
2018-10-05 04-AM,6539.71
2018-10-05 03-AM,6533.55
2018-10-05 02-AM,6569.99
2018-10-05 01-AM,6580.0
2018-10-05 12-AM,6547.45
2018-10-04 11-PM,6550.6
2018-10-04 10-PM,6543.52
2018-10-04 09-PM,6546.0
2018-10-04 08-PM,6572.08
2018-10-04 07-PM,6559.99
2018-10-04 06-PM,6549.99
2018-10-04 05-PM,6539.23
2018-10-04 04-PM,6548.9
2018-10-04 03-PM,6532.01
2018-10-04 02-PM,6539.27
2018-10-04 01-PM,6534.18
2018-10-04 12-PM,6530.0
2018-10-04 11-AM,6533.03
2018-10-04 10-AM,6554.09
2018-10-04 09-AM,6550.0
2018-10-04 08-AM,6542.5
2018-10-04 07-AM,6542.53
2018-10-04 06-AM,6551.01
2018-10-04 05-AM,6564.63
2018-10-04 04-AM,6562.01
2018-10-04 03-AM,6563.96
2018-10-04 02-AM,6559.01
2018-10-04 01-AM,6478.0
2018-10-04 12-AM,6466.03
2018-10-03 11-PM,6434.85
2018-10-03 10-PM,6417.34
2018-10-03 09-PM,6437.52
2018-10-03 08-PM,6433.33
2018-10-03 07-PM,6452.0
2018-10-03 06-PM,6465.0
2018-10-03 05-PM,6468.54
2018-10-03 04-PM,6468.26
2018-10-03 03-PM,6481.34
2018-10-03 02-PM,6442.65
2018-10-03 01-PM,6432.01
2018-10-03 12-PM,6451.56
2018-10-03 11-AM,6446.42
2018-10-03 10-AM,6427.66
2018-10-03 09-AM,6418.45
2018-10-03 08-AM,6414.49
2018-10-03 07-AM,6430.02
2018-10-03 06-AM,6425.12
2018-10-03 05-AM,6423.75
2018-10-03 04-AM,6425.0
2018-10-03 03-AM,6470.39
2018-10-03 02-AM,6489.62
2018-10-03 01-AM,6507.94
2018-10-03 12-AM,6498.46
2018-10-02 11-PM,6530.99
2018-10-02 10-PM,6522.87
